Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
0.77381,5.404,0.773810,1251.471,0.77381,2239.487,0.77381,9578.933,0.77381,1515.544,0.77381,5254.776,0.77381,1200.488,0.77381,0.000,0.77381,2909.799,0.77381,7890.668,0.77381,2.209,0.77381,0.049,0.77381,5547.989,0.77381,143.310,0.77381,885.337,0.773810,1897.223,0.77381,3716.783,0.77381,5609.095,0.77381,1988.176,0.77381,0.000,0.77381,5262.728,0.77381,170.674,0.77381,223.227,0.77381,0.556,0.77381,200.620,0.77381,152.220,0.77381,1908.234,0.77381,3297.920,0.77381,212.260,0.77381,181.557,0.77381,130.442,0.77381,37.522,0.77381,1444.061,0.77381,13.539,0.77381,261.494,0.77381,2434.019,0.773810,1652.947,0.773810,601.817,0.77381,0.000,0.77381,365.268,0.77381,1667.347,0.77381,139.851,0.77381,495.544,0.77381,3149.669,0.77381,378.646,0.77381,411.474,0.773810,991.552,0.77381,1561.683,0.77381,341.361,0.773810,61.396,0.77381,312.216,0.77381,3186.973,0.77381,444.826,0.77381,505.176,0.77381,3239.135,0.77381,685.036,0.77381,2995.729,0.77381,2903.483,0.77381,1961.933,0.773810,4180.316,0.77381,1970.898,0.77381,285.995,0.77381,3589.913,0.77381,477.129,0.77381,79.067,0.77381,313.985,0.77381,0.000,0.77381,209.514,0.77381,1623.519,0.77381,1469.132,0.77381,18.063,0.77381,2514.233,0.77381,3113.834,0.773810,99.293,0.77381,0.000,0.77381,4022.405,0.77381,810.915,0.77381,5432.812,0.77381,7362.182,0.77381,0.000,0.773810,7.067,0.77381,2.840,0.77381,3616.292,0.77381,45.703,0.77381,955.573,0.77381,3918.798,0.77381,1102.334,0.77381,4186.920,0.77381,632.432,0.773810,21.370,0.77381,658.705,0.773810,52.951,0.77381,2995.655,0.773810,903.358,0.77381,3.816,0.77381,1224.233
0.80605,36.376,0.806052,676.380,0.80605,1101.311,0.80605,15048.193,0.80605,4371.674,0.80605,5974.331,0.80605,1909.362,0.80605,6.811,0.80605,2865.742,0.80605,6790.789,0.80605,1.376,0.80605,70.996,0.80605,4832.198,0.80605,78.612,0.80605,1635.204,0.806052,1037.481,0.80605,6511.926,0.80605,3755.758,0.80605,3230.229,0.80605,0.000,0.80605,5614.413,0.80605,1023.699,0.80605,418.534,0.80605,125.916,0.80605,168.554,0.80605,187.376,0.80605,1304.775,0.80605,3818.003,0.80605,191.707,0.80605,296.265,0.80605,108.593,0.80605,0.000,0.80605,671.249,0.80605,80.127,0.80605,278.032,0.80605,2225.945,0.806052,856.411,0.806052,108.533,0.80605,2.460,0.80605,291.899,0.80605,1998.538,0.80605,187.829,0.80605,697.976,0.80605,1672.010,0.80605,41.881,0.80605,130.890,0.806052,453.182,0.80605,3125.976,0.80605,260.591,0.806052,100.429,0.80605,46.645,0.80605,3152.839,0.80605,216.603,0.80605,1234.284,0.80605,2440.533,0.80605,1528.863,0.80605,2128.966,0.80605,1402.741,0.80605,982.767,0.806052,3965.397,0.80605,1023.208,0.80605,21.963,0.80605,1902.826,0.80605,41.760,0.80605,593.066,0.80605,336.311,0.80605,0.000,0.80605,102.108,0.80605,703.919,0.80605,1419.215,0.80605,14.901,0.80605,3349.810,0.80605,4098.441,0.806052,146.271,0.80605,0.000,0.80605,5014.961,0.80605,508.146,0.80605,4695.414,0.80605,7355.034,0.80605,0.000,0.806052,84.833,0.80605,23.445,0.80605,2483.838,0.80605,0.000,0.80605,1759.155,0.80605,3766.626,0.80605,898.454,0.80605,3571.098,0.80605,663.915,0.806052,24.914,0.80605,199.437,0.806052,49.145,0.80605,2760.791,0.806052,398.755,0.80605,14.574,0.80605,1969.791
0.83829,68.350,0.838294,315.058,0.83829,453.317,0.83829,20139.059,0.83829,8616.246,0.83829,5972.908,0.83829,2467.228,0.83829,197.937,0.83829,2607.758,0.83829,4983.646,0.83829,1.196,0.83829,481.788,0.83829,3719.387,0.83829,34.273,0.83829,2503.215,0.838294,490.963,0.83829,9067.850,0.83829,2013.325,0.83829,4427.037,0.83829,0.000,0.83829,5384.274,0.83829,3053.333,0.83829,723.186,0.83829,1117.679,0.83829,194.142,0.83829,234.254,0.83829,768.675,0.83829,4043.238,0.83829,239.037,0.83829,563.861,0.83829,71.204,0.83829,0.048,0.83829,175.194,0.83829,260.152,0.83829,321.090,0.83829,1785.580,0.838294,401.051,0.838294,0.000,0.83829,309.603,0.83829,216.596,0.83829,2027.798,0.83829,216.358,0.83829,1067.823,0.83829,556.123,0.83829,0.291,0.83829,8.193,0.838294,152.912,0.83829,4700.773,0.83829,243.156,0.838294,57.572,0.83829,1.258,0.83829,2589.261,0.83829,199.756,0.83829,2117.055,0.83829,1449.422,0.83829,2427.281,0.83829,1153.454,0.83829,409.857,0.83829,413.700,0.838294,3252.606,0.83829,341.093,0.83829,0.000,0.83829,689.140,0.83829,0.000,0.83829,1482.374,0.83829,408.609,0.83829,18.800,0.83829,70.954,0.83829,211.808,0.83829,1190.803,0.83829,191.665,0.83829,3781.730,0.83829,4480.650,0.838294,204.441,0.83829,0.000,0.83829,5389.650,0.83829,333.609,0.83829,3468.083,0.83829,6655.293,0.83829,0.000,0.838294,143.433,0.83829,127.642,0.83829,1331.771,0.83829,0.000,0.83829,2658.442,0.83829,3207.363,0.83829,590.917,0.83829,2631.755,0.83829,577.992,0.838294,46.134,0.83829,17.766,0.838294,52.285,0.83829,2085.576,0.838294,131.101,0.83829,111.541,0.83829,2526.556
0.87054,61.805,0.870536,113.613,0.87054,304.359,0.87054,24152.117,0.87054,13956.655,0.87054,5260.554,0.87054,2723.406,0.87054,877.722,0.87054,2172.425,0.87054,2895.305,0.87054,32.501,0.87054,1294.688,0.87054,2392.826,0.87054,11.158,0.87054,3318.788,0.870536,162.719,0.87054,10813.984,0.87054,779.426,0.87054,5391.790,0.87054,17.792,0.87054,4647.595,0.87054,5603.419,0.87054,1095.716,0.87054,3724.582,0.87054,246.818,0.87054,293.727,0.87054,413.054,0.87054,3881.146,0.87054,266.264,0.87054,950.445,0.87054,58.964,0.87054,9.813,0.87054,26.689,0.87054,688.205,0.87054,358.535,0.87054,1194.922,0.870536,155.968,0.870536,0.000,0.87054,1718.550,0.87054,141.735,0.87054,1772.928,0.87054,245.449,0.87054,1543.999,0.87054,76.982,0.87054,0.000,0.87054,0.000,0.870536,72.956,0.87054,5711.730,0.87054,259.747,0.870536,21.187,0.87054,0.000,0.87054,1689.984,0.87054,242.136,0.87054,2905.107,0.87054,587.151,0.87054,3048.610,0.87054,402.865,0.87054,71.446,0.87054,99.700,0.870536,2225.756,0.87054,87.785,0.87054,0.000,0.87054,131.875,0.87054,0.000,0.87054,2444.637,0.87054,568.153,0.87054,644.267,0.87054,58.791,0.87054,52.320,0.87054,845.538,0.87054,785.363,0.87054,3696.085,0.87054,4055.117,0.870536,236.870,0.87054,37.267,0.87054,5049.523,0.87054,215.755,0.87054,2106.018,0.87054,5385.086,0.87054,2.837,0.870536,130.567,0.87054,242.060,0.87054,489.459,0.87054,0.343,0.87054,3413.269,0.87054,2355.821,0.87054,296.863,0.87054,1630.308,0.87054,388.750,0.870536,70.444,0.87054,0.000,0.870536,68.219,0.87054,1257.825,0.870536,29.373,0.87054,325.530,0.87054,2694.894
0.90278,33.456,0.902778,70.632,0.90278,212.704,0.90278,26534.080,0.90278,19047.406,0.90278,3977.068,0.90278,2601.467,0.90278,1711.154,0.90278,1610.853,0.90278,1375.891,0.90278,101.898,0.90278,2316.352,0.90278,1205.777,0.90278,0.000,0.90278,3922.267,0.902778,30.240,0.90278,11239.490,0.90278,119.479,0.90278,5929.628,0.90278,704.616,0.90278,3582.274,0.90278,7960.014,0.90278,1478.067,0.90278,7299.047,0.90278,282.553,0.90278,321.335,0.90278,236.323,0.90278,3312.716,0.90278,203.133,0.90278,1362.638,0.90278,79.587,0.90278,79.730,0.90278,0.408,0.90278,1458.818,0.90278,386.206,0.90278,633.177,0.902778,19.428,0.902778,0.000,0.90278,4311.924,0.90278,86.108,0.90278,1331.706,0.90278,278.004,0.90278,1970.975,0.90278,10.145,0.90278,9.229,0.90278,0.000,0.902778,87.428,0.90278,5957.289,0.90278,302.596,0.902778,45.676,0.90278,1.211,0.90278,827.411,0.90278,288.878,0.90278,3435.593,0.90278,102.538,0.90278,3169.731,0.90278,76.947,0.90278,0.081,0.90278,4.567,0.902778,1151.887,0.90278,31.700,0.90278,0.000,0.90278,0.000,0.90278,0.997,0.90278,3177.774,0.90278,781.061,0.90278,2235.500,0.90278,60.762,0.90278,18.764,0.90278,492.093,0.90278,1882.541,0.90278,3113.320,0.90278,2948.137,0.902778,242.935,0.90278,205.733,0.90278,4089.121,0.90278,138.342,0.90278,1120.013,0.90278,3795.043,0.90278,158.459,0.902778,72.000,0.90278,277.005,0.90278,217.723,0.90278,19.763,0.90278,3793.699,0.90278,1385.376,0.90278,88.439,0.90278,736.503,0.90278,171.703,0.902778,85.421,0.90278,1.408,0.902778,75.501,0.90278,589.665,0.902778,1.606,0.90278,710.191,0.90278,2404.729
0.93502,28.622,0.935020,104.323,0.93502,131.772,0.93502,26865.885,0.93502,22757.770,0.93502,2520.949,0.93502,2158.500,0.93502,2438.136,0.93502,937.033,0.93502,505.319,0.93502,160.116,0.93502,3250.484,0.93502,389.387,0.93502,0.000,0.93502,4235.378,0.935020,33.414,0.93502,10300.659,0.93502,0.344,0.93502,5950.255,0.93502,2506.942,0.93502,2430.194,0.93502,9475.412,0.93502,1816.436,0.93502,10683.263,0.93502,285.768,0.93502,307.746,0.93502,183.098,0.93502,2436.211,0.93502,80.394,0.93502,1759.151,0.93502,135.822,0.93502,137.668,0.93502,14.442,0.93502,2366.008,0.93502,395.247,0.93502,245.526,0.935020,0.000,0.935020,0.000,0.93502,7315.303,0.93502,72.545,0.93502,848.097,0.93502,330.045,0.93502,2232.570,0.93502,24.868,0.93502,67.917,0.93502,0.000,0.935020,160.231,0.93502,5230.352,0.93502,379.750,0.935020,156.347,0.93502,11.642,0.93502,253.443,0.93502,292.043,0.93502,3591.449,0.93502,2.013,0.93502,2754.670,0.93502,0.754,0.93502,0.000,0.93502,15.067,0.935020,349.658,0.93502,23.014,0.93502,0.000,0.93502,1.015,0.93502,27.375,0.93502,3438.183,0.93502,949.234,0.93502,4434.650,0.93502,70.012,0.93502,3.385,0.93502,248.113,0.93502,3275.364,0.93502,2174.256,0.93502,1573.927,0.935020,252.695,0.93502,385.717,0.93502,2768.947,0.93502,87.257,0.93502,392.106,0.93502,2155.256,0.93502,689.917,0.935020,25.967,0.93502,253.856,0.93502,287.362,0.93502,87.802,0.93502,3649.315,0.93502,587.000,0.93502,26.518,0.93502,210.766,0.93502,57.786,0.935020,87.047,0.93502,45.249,,,0.93502,219.601,0.935020,0.000,0.93502,1311.743,0.93502,1719.230
0.96726,36.467,0.967262,135.977,0.96726,65.158,0.96726,25015.152,0.96726,24292.607,0.96726,1440.686,0.96726,1568.377,0.96726,2787.634,0.96726,358.285,0.96726,165.501,0.96726,179.175,0.96726,3863.850,0.96726,90.351,0.96726,22.609,0.96726,4323.549,0.967262,103.967,0.96726,8135.521,0.96726,0.110,0.96726,5395.879,0.96726,4548.599,0.96726,1433.077,0.96726,9688.295,0.96726,2069.511,0.96726,12942.513,0.96726,276.195,0.96726,259.454,0.96726,191.082,0.96726,1531.225,0.96726,16.789,0.96726,2090.681,0.96726,178.277,0.96726,139.395,0.96726,110.723,0.96726,3180.513,0.96726,385.529,0.96726,52.709,0.967262,0.000,0.967262,0.000,0.96726,9907.912,0.96726,242.130,0.96726,488.371,0.96726,377.584,0.96726,2233.057,0.96726,99.928,0.96726,119.500,0.96726,2.001,0.967262,285.902,0.96726,3826.656,0.96726,442.953,0.967262,387.167,0.96726,9.583,0.96726,39.775,0.96726,287.575,0.96726,3334.323,0.96726,0.000,0.96726,1930.526,0.96726,20.837,0.96726,3.355,0.96726,37.333,0.967262,31.299,0.96726,15.613,0.96726,0.000,0.96726,19.169,0.96726,72.510,0.96726,3138.644,0.96726,973.887,0.96726,6477.583,0.96726,91.463,0.96726,0.088,0.96726,112.010,0.96726,4485.421,0.96726,1118.352,0.96726,490.724,,,0.96726,542.450,0.96726,1427.213,0.96726,74.768,0.96726,33.639,0.96726,826.145,0.96726,1359.495,0.967262,11.667,0.96726,217.875,0.96726,334.947,0.96726,182.312,0.96726,2996.646,0.96726,140.887,0.96726,26.844,0.96726,35.101,0.96726,47.073,0.967262,111.684,0.96726,160.191,,,0.96726,60.268,0.967262,2.110,0.96726,2081.447,0.96726,876.365
0.99950,69.022,0.999504,121.646,0.99950,17.905,0.99950,21178.223,0.99950,23406.750,0.99950,664.286,0.99950,999.122,0.99950,2619.002,0.99950,74.583,0.99950,114.603,0.99950,131.420,0.99950,3976.904,0.99950,6.677,0.99950,316.656,0.99950,4279.540,0.999504,229.298,0.99950,5370.798,0.99950,4.537,0.99950,4411.471,0.99950,6316.464,0.99950,725.455,0.99950,8494.555,0.99950,2212.473,0.99950,13477.737,0.99950,252.525,0.99950,179.837,0.99950,225.583,0.99950,795.257,0.99950,12.326,0.99950,2230.099,0.99950,199.680,0.99950,127.357,0.99950,281.640,0.99950,3656.998,0.99950,377.765,0.99950,15.324,0.999504,0.000,0.999504,0.000,0.99950,11153.464,0.99950,656.631,0.99950,285.998,0.99950,375.002,0.99950,1928.499,0.99950,208.756,0.99950,147.179,0.99950,85.268,0.999504,407.718,0.99950,2041.905,0.99950,459.271,0.999504,660.602,0.99950,0.814,0.99950,9.536,0.99950,260.463,0.99950,2707.752,0.99950,0.906,0.99950,984.138,0.99950,139.251,0.99950,25.523,0.99950,58.033,,,0.99950,5.703,0.99950,7.105,0.99950,65.094,0.99950,64.330,0.99950,2379.380,0.99950,821.199,0.99950,7881.117,0.99950,134.337,0.99950,3.525,0.99950,89.713,0.99950,5267.471,0.99950,388.672,0.99950,54.385,,,0.99950,700.950,0.99950,497.291,0.99950,122.728,0.99950,0.337,0.99950,214.797,0.99950,1972.879,0.999504,36.433,0.99950,162.177,0.99950,330.528,0.99950,246.389,0.99950,2000.123,0.99950,26.820,0.99950,65.929,0.99950,0.989,0.99950,73.178,,,0.99950,305.024,,,0.99950,4.756,,,0.99950,2831.076,0.99950,316.387
1.03175,90.675,1.031746,78.109,1.03175,1.859,1.03175,15935.600,1.03175,20366.812,1.03175,191.342,1.03175,545.164,1.03175,1976.828,1.03175,16.278,1.03175,72.617,1.03175,50.147,1.03175,3540.515,1.03175,0.000,1.03175,1207.832,1.03175,4137.077,1.031746,373.165,1.03175,2911.198,1.03175,11.996,1.03175,3223.493,1.03175,7428.875,1.03175,316.300,1.03175,6216.900,1.03175,2238.484,1.03175,12044.560,1.03175,242.784,1.03175,82.035,1.03175,261.167,1.03175,320.061,1.03175,10.872,1.03175,2157.531,1.03175,208.592,1.03175,164.157,1.03175,366.047,1.03175,3640.022,1.03175,395.070,1.03175,17.322,,,,,1.03175,10909.335,1.03175,1197.980,1.03175,178.416,1.03175,312.669,1.03175,1509.212,1.03175,219.799,1.03175,140.870,1.03175,805.030,,,1.03175,639.047,1.03175,438.376,1.031746,920.434,1.03175,0.074,1.03175,39.828,1.03175,230.270,1.03175,1832.599,1.03175,18.246,1.03175,262.151,1.03175,385.710,1.03175,61.664,1.03175,73.833,,,1.03175,29.769,1.03175,36.258,1.03175,120.523,1.03175,14.561,1.03175,1444.905,1.03175,558.187,1.03175,8263.850,1.03175,200.214,1.03175,9.988,1.03175,98.609,1.03175,5488.220,1.03175,28.381,1.03175,0.198,,,1.03175,865.550,1.03175,115.881,1.03175,192.358,1.03175,22.255,1.03175,35.543,1.03175,2347.345,1.031746,89.833,1.03175,104.719,1.03175,313.570,1.03175,266.354,1.03175,965.778,1.03175,1.020,1.03175,93.315,1.03175,0.000,1.03175,89.872,,,1.03175,412.450,,,1.03175,0.000,,,1.03175,3439.754,1.03175,53.006
1.06399,92.899,,,1.06399,0.000,1.06399,10464.671,1.06399,15797.064,1.06399,16.394,1.06399,245.811,1.06399,1080.816,1.06399,2.701,1.06399,25.604,1.06399,11.143,1.06399,2648.973,1.06399,0.000,1.06399,2438.955,1.06399,3819.291,,,1.06399,1084.013,1.06399,5.648,1.06399,2059.420,1.06399,7665.919,1.06399,99.190,1.06399,3658.003,1.06399,2138.010,1.06399,9070.612,1.06399,245.620,1.06399,16.855,1.06399,281.433,1.06399,99.335,1.06399,88.723,1.06399,1881.756,1.06399,195.789,1.06399,199.950,1.06399,355.834,1.06399,3111.547,1.06399,438.611,1.06399,33.703,,,,,1.06399,9080.146,1.06399,1676.146,1.06399,131.372,1.06399,236.413,1.06399,988.973,1.06399,142.577,1.06399,116.463,1.06399,2280.712,,,1.06399,67.006,1.06399,375.223,,,1.06399,0.000,1.06399,78.093,1.06399,229.563,1.06399,896.078,1.06399,72.063,1.06399,12.575,1.06399,691.247,1.06399,85.067,1.06399,140.100,,,1.06399,59.091,1.06399,73.085,1.06399,154.283,1.06399,4.428,1.06399,588.710,1.06399,300.894,1.06399,7542.933,1.06399,258.948,1.06399,15.628,1.06399,98.241,1.06399,5143.836,1.06399,1.670,1.06399,6.878,,,1.06399,1025.833,1.06399,8.554,1.06399,268.163,1.06399,117.869,1.06399,3.178,1.06399,2362.398,,,1.06399,74.550,1.06399,312.660,1.06399,293.839,1.06399,269.348,1.06399,3.446,1.06399,94.788,1.06399,0.000,1.06399,141.699,,,1.06399,401.047,,,1.06399,0.811,,,1.06399,3820.389,1.06399,0.000
1.09623,109.356,,,,,1.09623,5910.940,1.09623,10542.893,1.09623,24.433,1.09623,79.401,1.09623,297.360,1.09623,0.813,1.09623,4.637,,,1.09623,1529.854,1.09623,1.895,1.09623,3517.872,1.09623,3242.362,,,1.09623,187.773,1.09623,0.045,1.09623,1045.230,1.09623,7044.303,1.09623,9.287,1.09623,1535.127,1.09623,1889.407,1.09623,5376.566,1.09623,254.521,1.09623,6.663,1.09623,310.050,1.09623,29.280,1.09623,328.222,1.09623,1472.594,,,1.09623,187.295,1.09623,367.177,1.09623,2253.262,1.09623,488.999,1.09623,67.599,,,,,1.09623,6343.568,1.09623,1932.092,1.09623,114.884,1.09623,208.806,1.09623,514.932,1.09623,48.036,1.09623,95.281,1.09623,4201.171,,,1.09623,0.687,1.09623,270.161,,,1.09623,0.000,1.09623,130.668,1.09623,289.914,1.09623,234.912,1.09623,113.228,1.09623,0.000,1.09623,1057.815,1.09623,91.124,1.09623,288.417,,,1.09623,89.327,1.09623,82.226,1.09623,165.421,1.09623,71.844,1.09623,80.710,1.09623,136.367,1.09623,5922.967,1.09623,269.144,1.09623,59.177,1.09623,87.003,1.09623,4328.980,1.09623,12.111,1.09623,18.074,,,1.09623,1089.200,1.09623,0.020,1.09623,299.549,1.09623,135.379,1.09623,17.639,1.09623,1989.430,,,1.09623,88.220,1.09623,329.253,1.09623,363.506,1.09623,36.187,1.09623,4.531,1.09623,105.066,1.09623,0.098,1.09623,244.819,,,1.09623,267.745,,,1.09623,10.089,,,1.09623,3868.684,1.09623,1.342
1.12847,127.815,,,,,1.12847,2697.311,1.12847,5529.044,1.12847,80.929,1.12847,16.937,1.12847,33.973,1.12847,19.037,1.12847,0.000,,,1.12847,584.010,1.12847,3.192,1.12847,4119.661,1.12847,2410.214,,,1.12847,0.896,,,1.12847,307.477,1.12847,5773.320,1.12847,0.111,1.12847,307.737,1.12847,1505.172,1.12847,2041.444,1.12847,244.787,,,1.12847,344.473,1.12847,10.834,1.12847,621.255,1.12847,1020.312,,,1.12847,161.731,1.12847,423.553,1.12847,1351.121,1.12847,523.439,1.12847,143.899,,,,,1.12847,3325.757,1.12847,1897.583,1.12847,128.718,1.12847,225.039,1.12847,187.988,1.12847,4.661,1.12847,74.173,1.12847,6089.479,,,1.12847,0.000,1.12847,156.167,,,1.12847,0.000,1.12847,291.461,1.12847,387.197,1.12847,1.738,1.12847,134.879,1.12847,0.680,1.12847,1367.017,1.12847,90.396,,,,,1.12847,126.716,1.12847,60.924,1.12847,141.531,,,1.12847,0.334,1.12847,83.337,1.12847,3794.300,1.12847,252.126,,,1.12847,75.249,1.12847,3207.419,1.12847,19.911,1.12847,16.032,,,1.12847,1054.467,1.12847,8.968,1.12847,284.697,1.12847,101.500,1.12847,11.432,1.12847,1307.263,,,1.12847,127.278,1.12847,315.935,1.12847,461.384,1.12847,3.922,,,1.12847,119.818,1.12847,18.537,1.12847,307.000,,,1.12847,166.076,,,,,,,1.12847,3574.474,1.12847,26.477
,,,,,,1.16071,918.093,1.16071,2053.117,1.16071,196.200,1.16071,13.729,1.16071,0.000,,,1.16071,0.527,,,1.16071,103.388,1.16071,6.042,1.16071,4064.338,1.16071,1497.145,,,1.16071,0.000,,,1.16071,10.507,1.16071,4133.127,1.16071,1.072,1.16071,0.000,1.16071,1081.956,1.16071,506.180,1.16071,228.446,,,1.16071,384.391,1.16071,4.582,1.16071,867.678,1.16071,610.565,,,1.16071,207.547,1.16071,455.888,1.16071,604.023,,,1.16071,235.438,,,,,1.16071,1092.194,1.16071,1606.868,1.16071,169.412,1.16071,238.225,1.16071,40.907,1.16071,18.564,,,1.16071,7532.045,,,1.16071,0.177,1.16071,81.491,,,,,1.16071,548.726,1.16071,434.983,1.16071,0.000,1.16071,150.930,1.16071,34.377,1.16071,1603.113,1.16071,101.088,,,,,1.16071,184.122,1.16071,44.300,1.16071,82.136,,,1.16071,0.000,1.16071,136.202,1.16071,1703.967,1.16071,247.370,,,1.16071,74.000,1.16071,1973.097,1.16071,28.946,1.16071,56.207,,,1.16071,979.133,1.16071,70.445,1.16071,233.676,1.16071,62.932,1.16071,0.520,1.16071,516.645,,,1.16071,142.058,1.16071,264.418,1.16071,551.791,1.16071,0.078,,,1.16071,117.041,1.16071,148.079,1.16071,287.703,,,1.16071,137.562,,,,,,,1.16071,2993.784,1.16071,104.131
,,,,,,1.19296,208.087,1.19296,469.879,1.19296,400.954,1.19296,48.670,1.19296,5.015,,,1.19296,13.166,,,1.19296,21.462,1.19296,8.880,1.19296,3349.833,1.19296,758.299,,,1.19296,0.000,,,1.19296,0.000,1.19296,2449.688,1.19296,31.976,1.19296,0.000,1.19296,703.740,1.19296,100.403,1.19296,212.163,,,1.19296,436.003,1.19296,6.333,1.19296,1013.775,1.19296,326.101,,,1.19296,339.779,,,1.19296,164.205,,,1.19296,244.904,,,,,1.19296,78.463,1.19296,1165.010,1.19296,249.492,,,1.19296,10.460,,,,,1.19296,8287.324,,,1.19296,19.596,,,,,,,1.19296,823.732,1.19296,434.703,1.19296,0.000,1.19296,149.075,1.19296,189.008,1.19296,1764.413,1.19296,137.353,,,,,1.19296,233.649,,,1.19296,58.680,,,1.19296,0.310,1.19296,242.998,1.19296,376.900,1.19296,254.976,,,,,1.19296,895.573,1.19296,57.299,1.19296,147.642,,,1.19296,905.033,1.19296,184.475,1.19296,167.628,1.19296,63.428,1.19296,7.303,1.19296,43.031,,,,,1.19296,207.914,,,1.19296,0.000,,,1.19296,127.125,1.19296,310.769,1.19296,247.284,,,1.19296,173.356,,,,,,,1.19296,2264.910,1.19296,157.651
,,,,,,1.22520,0.000,1.22520,8.712,1.22520,571.688,1.22520,136.801,1.22520,35.735,,,1.22520,50.139,,,1.22520,28.291,1.22520,1.839,1.22520,2267.799,1.22520,335.102,,,1.22520,4.319,,,1.22520,0.000,1.22520,1159.207,1.22520,96.336,1.22520,0.000,1.22520,423.656,1.22520,3.596,1.22520,203.616,,,1.22520,446.959,,,1.22520,1027.678,1.22520,228.880,,,1.22520,468.409,,,1.22520,10.081,,,1.22520,194.841,,,,,1.22520,0.000,1.22520,702.045,1.22520,368.319,,,1.22520,20.230,,,,,1.22520,8257.889,,,1.22520,120.096,,,,,,,,,1.22520,364.492,1.22520,6.552,1.22520,126.182,1.22520,314.909,1.22520,1835.746,1.22520,208.739,,,,,1.22520,240.273,,,1.22520,71.156,,,1.22520,21.823,1.22520,402.385,1.22520,39.800,,,,,,,1.22520,284.979,1.22520,127.428,1.22520,232.368,,,1.22520,845.733,1.22520,317.075,1.22520,100.891,1.22520,115.253,1.22520,38.325,1.22520,1.322,,,,,1.22520,170.782,,,1.22520,1.330,,,1.22520,139.419,1.22520,434.196,1.22520,213.033,,,1.22520,208.664,,,,,,,1.22520,1536.059,1.22520,141.900
,,,,,,1.25744,0.000,1.25744,0.000,1.25744,633.828,1.25744,303.470,1.25744,94.597,,,1.25744,75.541,,,1.25744,20.432,1.25744,2.029,1.25744,1105.920,1.25744,131.949,,,1.25744,169.618,,,,,1.25744,360.811,1.25744,158.919,1.25744,0.000,1.25744,310.253,1.25744,0.000,1.25744,188.707,,,1.25744,401.423,,,1.25744,930.157,1.25744,195.245,,,1.25744,497.599,,,1.25744,1.893,,,1.25744,158.263,,,,,1.25744,0.000,1.25744,316.859,1.25744,515.756,,,1.25744,71.596,,,,,1.25744,7483.073,,,1.25744,266.210,,,,,,,,,1.25744,242.844,1.25744,56.169,1.25744,137.011,1.25744,361.028,1.25744,1879.455,1.25744,285.796,,,,,1.25744,195.294,,,1.25744,105.274,,,1.25744,87.059,1.25744,604.337,1.25744,0.000,,,,,,,1.25744,32.146,1.25744,280.077,1.25744,258.150,,,1.25744,796.100,1.25744,432.014,1.25744,73.677,1.25744,183.925,1.25744,58.615,1.25744,11.422,,,,,1.25744,139.885,,,1.25744,19.855,,,1.25744,147.404,1.25744,474.609,,,,,1.25744,200.414,,,,,,,1.25744,910.208,1.25744,73.968
