Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
0.77381,3431.185,0.773810,3596.769,0.77381,3140.519,0.77381,1326.152,0.77381,370.721,0.77381,1657.024,0.77381,33.698,0.77381,2255.133,0.77381,249.014,0.77381,1.113,0.77381,4519.541,0.77381,4825.111,0.77381,730.577,0.77381,3433.336,0.77381,734.034,0.773810,364.846,0.77381,205.467,0.77381,379.854,0.77381,447.959,0.77381,1179.177,0.77381,1.457,0.77381,566.886,0.77381,411.688,0.77381,1091.626,0.77381,99.242,0.77381,3504.888,0.77381,393.117,0.77381,57.154,0.77381,914.486,0.77381,3926.076,0.77381,4288.089,0.77381,285.207,0.77381,3.400,0.77381,1523.900,0.77381,1062.155,0.77381,11.822,0.773810,1115.326,0.773810,2036.383,0.77381,1467.877,0.77381,1286.514,0.77381,43.421,0.77381,4671.196,0.77381,522.066,0.77381,315.922,0.77381,215.440,0.77381,1852.369,0.773810,1313.957,0.77381,1048.371,0.77381,3897.157,0.773810,3410.955,0.77381,2569.600,0.77381,222.184,0.77381,349.691,0.77381,792.602,0.77381,0.536,0.77381,2272.813,0.77381,0.000,0.77381,0.000,0.77381,2068.667,0.773810,822.262,0.77381,24.845,0.77381,217.335,0.77381,0.000,0.77381,116.596,0.77381,2521.455,0.77381,3042.965,0.77381,354.367,0.77381,1716.074,0.77381,2917.506,0.77381,145.980,0.77381,1367.374,0.77381,1430.299,0.77381,98.269,0.773810,2382.049,0.77381,2118.200,0.77381,419.060,0.77381,411.900,0.77381,428.099,0.77381,1.889,0.77381,2600.961,0.773810,708.000,0.77381,395.395,0.77381,115.118,0.77381,182.219,0.77381,239.042,0.77381,0.000,0.77381,314.171,0.77381,0.000,0.77381,553.727,0.773810,947.594,0.77381,10.715,0.773810,3641.486,0.77381,1218.528,0.773810,1783.663,0.77381,1431.994,0.77381,541.068
0.80605,4002.083,0.806052,3148.150,0.80605,3057.096,0.80605,946.262,0.80605,116.173,0.80605,1164.925,0.80605,20.628,0.80605,1879.806,0.80605,258.275,0.80605,70.447,0.80605,4975.962,0.80605,3658.695,0.80605,832.522,0.80605,2572.898,0.80605,536.380,0.806052,496.858,0.80605,107.453,0.80605,520.704,0.80605,171.902,0.80605,924.435,0.80605,15.342,0.80605,416.408,0.80605,402.356,0.80605,821.209,0.80605,48.995,0.80605,3437.538,0.80605,577.474,0.80605,33.800,0.80605,880.407,0.80605,3264.290,0.80605,4629.778,0.80605,529.544,0.80605,0.766,0.80605,1014.587,0.80605,1300.261,0.80605,0.202,0.806052,1241.075,0.806052,2022.683,0.80605,1149.341,0.80605,1090.717,0.80605,179.998,0.80605,5524.805,0.80605,208.861,0.80605,665.842,0.80605,385.668,0.80605,1668.397,0.806052,1809.115,0.80605,821.551,0.80605,4410.898,0.806052,3506.875,0.80605,3358.373,0.80605,127.486,0.80605,364.132,0.80605,1117.579,0.80605,41.301,0.80605,1996.008,0.80605,0.000,0.80605,11.902,0.80605,3192.100,0.806052,2313.136,0.80605,12.906,0.80605,345.206,0.80605,10.295,0.80605,474.551,0.80605,2000.987,0.80605,2466.253,0.80605,168.900,0.80605,2120.979,0.80605,3131.736,0.80605,209.434,0.80605,1593.107,0.80605,1011.609,0.80605,11.217,0.806052,2517.216,0.80605,2499.867,0.80605,98.515,0.80605,498.962,0.80605,153.548,0.80605,0.000,0.80605,2149.414,0.806052,885.367,0.80605,382.874,0.80605,115.596,0.80605,336.181,0.80605,184.360,0.80605,0.000,0.80605,165.280,0.80605,0.000,0.80605,382.070,0.806052,1544.250,0.80605,48.527,0.806052,4537.542,0.80605,2377.861,0.806052,2937.436,0.80605,986.056,0.80605,328.840
0.83829,4173.469,0.838294,2606.320,0.83829,2771.092,0.83829,315.807,0.83829,2.796,0.83829,652.136,0.83829,7.779,0.83829,1498.022,0.83829,155.458,0.83829,683.342,0.83829,5633.747,0.83829,2584.839,0.83829,1254.133,0.83829,1960.092,0.83829,334.009,0.838294,681.772,0.83829,35.791,0.83829,726.451,0.83829,230.036,0.83829,655.199,0.83829,15.786,0.83829,317.253,0.83829,213.129,0.83829,710.416,0.83829,112.770,0.83829,3268.182,0.83829,667.985,0.83829,39.662,0.83829,960.107,0.83829,2560.660,0.83829,4506.493,0.83829,917.326,0.83829,49.776,0.83829,839.475,0.83829,1854.087,0.83829,3.692,0.838294,1651.117,0.838294,1669.283,0.83829,709.420,0.83829,850.266,0.83829,354.762,0.83829,6095.788,0.83829,37.754,0.83829,1020.906,0.83829,664.728,0.83829,1340.757,0.838294,2106.644,0.83829,639.564,0.83829,4649.193,0.838294,3297.920,0.83829,3701.243,0.83829,105.105,0.83829,438.481,0.83829,1220.792,0.83829,228.850,0.83829,1454.704,0.83829,0.746,0.83829,114.159,0.83829,4803.000,0.838294,4173.466,0.83829,126.115,0.83829,768.463,0.83829,41.921,0.83829,1006.119,0.83829,1484.148,0.83829,1824.842,0.83829,19.333,0.83829,2539.780,0.83829,3104.079,0.83829,364.993,0.83829,1878.685,0.83829,426.447,0.83829,0.412,0.838294,2576.491,0.83829,2697.467,0.83829,33.668,0.83829,596.627,0.83829,65.639,0.83829,0.000,0.83829,1629.240,0.838294,1101.267,0.83829,326.652,0.83829,112.196,0.83829,608.185,0.83829,168.947,0.83829,0.172,0.83829,131.534,0.83829,0.000,0.83829,305.466,0.838294,2152.988,0.83829,148.093,0.838294,5172.880,0.83829,3438.002,0.838294,4001.873,0.83829,758.333,0.83829,199.278
0.87054,4066.616,0.870536,2186.476,0.87054,2402.370,0.87054,16.913,0.87054,0.000,0.87054,279.849,0.87054,22.825,0.87054,1126.224,0.87054,99.171,0.87054,1918.177,0.87054,6573.263,0.87054,1607.713,0.87054,2139.430,0.87054,1568.453,0.87054,188.907,0.870536,731.376,0.87054,1.991,0.87054,1086.387,0.87054,465.034,0.87054,613.573,0.87054,5.690,0.87054,154.118,0.87054,58.391,0.87054,613.032,0.87054,437.645,0.87054,2899.302,0.87054,787.524,0.87054,87.120,0.87054,988.735,0.87054,1976.729,0.87054,4017.703,0.87054,1468.662,0.87054,249.290,0.87054,793.940,0.87054,2482.382,0.87054,6.312,0.870536,2117.158,0.870536,1277.583,0.87054,291.296,0.87054,738.882,0.87054,423.757,0.87054,6316.719,0.87054,0.210,0.87054,1427.049,0.87054,1089.023,0.87054,942.955,0.870536,2167.052,0.87054,404.415,0.87054,4867.094,0.870536,2888.092,0.87054,3605.797,0.87054,89.578,0.87054,733.824,0.87054,962.713,0.87054,529.196,0.87054,788.184,0.87054,67.985,0.87054,325.757,0.87054,6734.000,0.870536,5794.917,0.87054,429.478,0.87054,1798.675,0.87054,171.710,0.87054,1609.959,0.87054,979.396,0.87054,1218.246,0.87054,0.000,0.87054,2953.668,0.87054,2995.854,0.87054,643.767,0.87054,2018.852,0.87054,60.805,0.87054,0.000,0.870536,2574.649,0.87054,2689.700,0.87054,49.201,0.87054,626.479,0.87054,119.756,0.87054,0.000,0.87054,993.356,0.870536,1466.267,0.87054,274.196,0.87054,74.262,0.87054,949.540,0.87054,153.228,0.87054,36.296,0.87054,202.951,0.87054,0.000,0.87054,296.936,0.870536,2747.193,0.87054,330.974,0.870536,5503.347,0.87054,4106.596,0.870536,4846.615,0.87054,658.120,0.87054,130.208
0.90278,3816.716,0.902778,1930.805,0.90278,2054.115,0.90278,0.252,0.90278,0.000,0.90278,141.120,0.90278,166.081,0.90278,832.717,0.90278,172.233,0.90278,3401.544,0.90278,7318.734,0.90278,857.469,0.90278,3670.937,0.90278,1470.264,0.90278,96.393,0.902778,744.538,0.90278,0.000,0.90278,1643.994,0.90278,698.589,0.90278,814.084,0.90278,54.186,0.90278,32.961,0.90278,23.506,0.90278,368.139,0.90278,1004.315,0.90278,2263.469,0.90278,988.432,0.90278,183.031,0.90278,911.369,0.90278,1529.281,0.90278,3339.188,0.90278,2353.373,0.90278,614.999,0.90278,626.122,0.90278,3014.611,0.90278,6.235,0.902778,2496.281,0.902778,1108.267,0.90278,43.731,0.90278,798.436,0.90278,367.810,0.90278,6236.721,0.90278,1.699,0.90278,1815.983,0.90278,1482.027,0.90278,616.135,0.902778,2060.054,0.90278,157.503,0.90278,5401.507,0.902778,2393.268,0.90278,3257.584,0.90278,99.836,0.90278,1387.107,0.90278,505.807,0.90278,930.486,0.90278,235.601,0.90278,404.238,0.90278,676.585,0.90278,8629.866,0.902778,6546.545,0.90278,785.919,0.90278,3485.195,0.90278,378.855,0.90278,2194.511,0.90278,603.364,0.90278,790.779,0.90278,0.000,0.90278,3354.492,0.90278,3002.537,0.90278,1076.875,0.90278,2056.774,0.90278,3.252,0.90278,0.000,0.902778,2512.726,0.90278,2444.133,0.90278,110.443,0.90278,637.531,0.90278,334.591,0.90278,0.000,0.90278,418.821,0.902778,1947.300,0.90278,381.839,0.90278,105.285,0.90278,1395.039,0.90278,113.873,0.90278,353.929,0.90278,260.429,0.90278,10.412,0.90278,307.851,0.902778,3281.562,0.90278,437.897,0.902778,5457.857,0.90278,4463.066,0.902778,5156.384,0.90278,579.380,0.90278,64.880
0.93502,3454.901,0.935020,1771.423,0.93502,1769.820,0.93502,0.000,0.93502,3.881,0.93502,109.554,0.93502,549.962,0.93502,600.739,0.93502,343.432,0.93502,4810.759,0.93502,7491.277,0.93502,276.338,0.93502,5859.940,0.93502,1538.378,0.93502,31.264,0.935020,826.819,0.93502,0.000,0.93502,2298.115,0.93502,956.586,0.93502,1133.151,0.93502,227.877,0.93502,3.905,0.93502,28.047,0.93502,76.913,0.93502,1815.875,0.93502,1519.609,0.93502,1204.916,0.93502,283.349,0.93502,859.883,0.93502,1263.042,0.93502,2733.748,0.93502,3525.419,0.93502,1065.250,0.93502,354.180,0.93502,3542.788,0.93502,15.732,0.935020,2773.985,0.935020,1006.667,0.93502,1.342,0.93502,837.479,0.93502,310.694,0.93502,5712.780,0.93502,14.363,0.93502,2097.829,0.93502,1711.676,0.93502,386.778,0.935020,1816.241,0.93502,50.207,0.93502,6144.637,0.935020,1993.285,0.93502,2701.979,0.93502,162.734,0.93502,2336.115,0.93502,131.261,0.93502,1460.274,0.93502,51.607,0.93502,846.687,0.93502,1167.265,0.93502,10333.667,0.935020,6230.280,0.93502,1241.814,0.93502,5229.283,0.93502,787.822,0.93502,2723.195,0.93502,328.153,0.93502,599.665,0.93502,0.000,0.93502,3755.673,0.93502,3006.979,0.93502,1604.729,0.93502,2189.614,0.93502,4.527,0.93502,17.160,0.935020,2409.782,0.93502,1956.250,0.93502,227.966,0.93502,733.133,0.93502,693.499,0.93502,0.539,0.93502,103.120,0.935020,2407.500,0.93502,736.405,0.93502,481.606,0.93502,1932.542,0.93502,73.806,0.93502,1063.807,0.93502,342.804,0.93502,116.319,0.93502,362.157,0.935020,3668.336,0.93502,430.012,,,0.93502,4554.128,0.935020,4559.435,0.93502,440.029,0.93502,1.894
0.96726,2955.563,0.967262,1605.765,0.96726,1538.762,0.96726,0.000,0.96726,38.470,0.96726,127.264,0.96726,1012.612,0.96726,413.188,0.96726,659.717,0.96726,5985.585,0.96726,7123.333,0.96726,31.479,0.96726,8074.578,0.96726,1497.924,0.96726,0.000,0.967262,982.285,0.96726,0.000,0.96726,2829.726,0.96726,1322.572,0.96726,1327.037,0.96726,496.833,0.96726,1.567,0.96726,42.282,0.96726,4.140,0.96726,2737.214,0.96726,922.073,0.96726,1406.368,0.96726,526.426,0.96726,906.792,0.96726,1279.237,0.96726,2213.842,0.96726,4832.283,0.96726,1336.927,0.96726,190.640,0.96726,4028.713,0.96726,29.640,0.967262,2892.504,0.967262,815.433,0.96726,0.575,0.96726,609.884,0.96726,359.753,0.96726,4821.541,0.96726,24.555,0.96726,2393.736,0.96726,2001.939,0.96726,239.379,0.967262,1321.687,0.96726,16.155,0.96726,6652.136,0.967262,1812.297,0.96726,1933.046,0.96726,397.416,0.96726,3560.417,0.96726,0.424,0.96726,2018.722,0.96726,6.454,0.96726,1223.109,0.96726,2040.564,0.96726,11830.434,0.967262,5114.682,0.96726,1838.240,0.96726,6600.160,0.96726,1837.490,0.96726,3238.778,0.96726,132.369,0.96726,505.492,0.96726,0.000,0.96726,4137.014,0.96726,2733.033,0.96726,2173.870,0.96726,2347.969,0.96726,148.736,0.96726,166.504,,,0.96726,1327.067,0.96726,463.677,0.96726,752.179,0.96726,1273.558,0.96726,31.717,0.96726,37.813,0.967262,2759.067,0.96726,1320.031,0.96726,910.341,0.96726,2396.443,0.96726,77.811,0.96726,1980.455,0.96726,575.968,0.96726,289.289,0.96726,530.581,0.967262,3732.018,0.96726,492.852,,,0.96726,4251.152,0.967262,3320.843,0.96726,292.611,0.96726,4.062
0.99950,2317.452,0.999504,1421.115,0.99950,1302.764,0.99950,0.000,0.99950,166.464,0.99950,277.087,0.99950,1411.883,0.99950,233.085,0.99950,987.728,0.99950,6890.406,0.99950,6646.914,0.99950,0.221,0.99950,9842.798,0.99950,1200.995,0.99950,0.000,0.999504,1241.797,0.99950,0.648,0.99950,3120.557,0.99950,1698.471,0.99950,1370.988,0.99950,745.767,0.99950,0.000,0.99950,61.239,0.99950,0.000,0.99950,3485.279,0.99950,584.196,0.99950,1643.774,0.99950,1023.735,0.99950,915.284,0.99950,1597.934,0.99950,1831.792,0.99950,6099.378,0.99950,1476.316,0.99950,129.443,0.99950,4227.851,0.99950,42.448,0.999504,2734.851,0.999504,616.817,0.99950,0.525,0.99950,207.014,0.99950,585.898,0.99950,3684.725,0.99950,36.629,0.99950,2735.324,0.99950,2502.659,0.99950,137.465,0.999504,713.952,0.99950,50.673,0.99950,6719.480,0.999504,1689.287,0.99950,1237.781,0.99950,782.806,0.99950,4913.855,0.99950,0.000,0.99950,2469.786,0.99950,0.000,0.99950,1532.411,0.99950,3372.085,0.99950,12903.934,,,0.99950,2466.303,0.99950,7625.553,0.99950,3501.925,0.99950,3784.272,0.99950,42.914,0.99950,407.003,0.99950,0.000,0.99950,4521.230,0.99950,2194.050,0.99950,2671.754,0.99950,2259.553,0.99950,374.350,0.99950,415.125,,,0.99950,719.800,0.99950,692.401,0.99950,651.530,0.99950,2013.757,0.99950,256.385,0.99950,10.136,0.999504,3090.000,0.99950,2117.162,0.99950,1141.666,0.99950,2730.451,0.99950,67.882,0.99950,2970.920,0.99950,887.735,0.99950,491.953,0.99950,748.720,,,0.99950,925.531,,,0.99950,3444.885,,,0.99950,310.851,0.99950,33.532
1.03175,1701.531,1.031746,1252.861,1.03175,1036.295,1.03175,0.000,1.03175,391.372,1.03175,631.759,1.03175,1709.953,1.03175,131.552,1.03175,1459.920,1.03175,7586.167,1.03175,6349.659,1.03175,0.000,1.03175,11152.431,1.03175,758.056,1.03175,0.000,1.031746,1660.081,1.03175,13.248,1.03175,3065.377,1.03175,1818.405,1.03175,1438.834,1.03175,973.829,1.03175,0.000,1.03175,85.730,1.03175,0.000,1.03175,3819.765,1.03175,463.457,1.03175,1974.779,1.03175,1575.605,1.03175,789.671,1.03175,2105.165,1.03175,1616.736,1.03175,7439.945,1.03175,1550.702,1.03175,49.865,1.03175,4204.423,1.03175,72.619,,,,,1.03175,21.148,1.03175,18.505,1.03175,981.542,1.03175,2631.542,1.03175,71.197,1.03175,3042.581,1.03175,3084.415,1.03175,100.299,,,1.03175,250.499,1.03175,6566.866,1.031746,1446.455,1.03175,856.783,1.03175,1217.099,1.03175,6201.516,1.03175,0.000,1.03175,2662.238,1.03175,14.933,1.03175,1714.960,1.03175,5063.759,1.03175,13207.667,,,1.03175,2838.087,1.03175,8752.874,1.03175,5474.494,1.03175,4476.724,1.03175,8.511,1.03175,291.448,1.03175,20.067,1.03175,4853.308,1.03175,1588.579,1.03175,3132.534,1.03175,1823.685,1.03175,788.177,1.03175,676.216,,,1.03175,254.400,1.03175,725.087,1.03175,461.426,1.03175,2691.045,1.03175,681.493,1.03175,0.000,1.031746,3447.767,1.03175,2976.708,1.03175,1251.450,1.03175,2837.060,1.03175,34.977,1.03175,3859.625,1.03175,1063.954,1.03175,744.688,1.03175,955.659,,,1.03175,1897.270,,,1.03175,2550.505,,,1.03175,406.413,1.03175,88.458
1.06399,1264.887,,,1.06399,782.302,1.06399,9.252,1.06399,691.022,1.06399,1005.397,1.06399,1905.069,1.06399,197.691,1.06399,2111.322,1.06399,8134.034,1.06399,5802.782,1.06399,0.000,1.06399,11863.920,1.06399,446.057,1.06399,2.973,,,1.06399,78.874,1.06399,2726.465,1.06399,1633.991,1.06399,1437.012,1.06399,1155.513,1.06399,14.254,1.06399,150.952,1.06399,0.157,1.06399,3782.549,1.06399,443.336,1.06399,2358.063,1.06399,2108.859,1.06399,659.815,1.06399,2541.540,1.06399,1409.960,1.06399,8744.897,1.06399,1644.870,1.06399,5.948,1.06399,4238.927,1.06399,134.537,,,,,1.06399,134.917,1.06399,25.452,1.06399,1398.869,1.06399,1826.700,1.06399,249.318,1.06399,3129.478,1.06399,3566.066,1.06399,134.491,,,1.06399,556.191,1.06399,6137.743,,,1.06399,805.723,1.06399,1699.316,1.06399,7650.188,1.06399,0.000,1.06399,2570.956,1.06399,238.717,1.06399,1810.566,1.06399,6735.188,1.06399,12560.500,,,1.06399,2769.840,1.06399,10212.418,1.06399,7493.381,1.06399,5324.251,1.06399,13.015,1.06399,211.619,1.06399,102.033,1.06399,5029.793,1.06399,1038.985,1.06399,3553.283,1.06399,1405.524,1.06399,1262.290,1.06399,870.464,,,1.06399,47.500,1.06399,536.475,1.06399,285.948,1.06399,3249.165,1.06399,1072.493,1.06399,0.000,,,1.06399,3689.917,1.06399,1333.746,1.06399,2787.113,1.06399,71.784,1.06399,4572.954,1.06399,1118.091,1.06399,1017.534,1.06399,1237.732,,,1.06399,3054.813,,,1.06399,1863.989,,,1.06399,579.376,1.06399,182.813
1.09623,1064.534,,,,,1.09623,115.443,1.09623,1170.931,1.09623,1255.717,1.09623,1980.655,1.09623,450.005,1.09623,2584.259,1.09623,8256.549,,,1.09623,0.000,1.09623,11655.597,1.09623,240.830,1.09623,21.602,,,1.09623,231.790,1.09623,2296.734,1.09623,1361.600,1.09623,1338.315,1.09623,1275.478,1.09623,116.342,1.09623,319.999,1.09623,13.476,1.09623,3596.514,1.09623,434.964,1.09623,2715.702,1.09623,2635.997,1.09623,588.207,1.09623,2854.752,,,1.09623,10066.545,1.09623,1755.290,1.09623,0.000,1.09623,4329.151,1.09623,282.246,,,,,1.09623,449.994,1.09623,177.569,1.09623,1734.612,1.09623,1274.114,1.09623,518.853,1.09623,2913.352,1.09623,3798.651,1.09623,132.017,,,1.09623,911.416,1.09623,5048.535,,,1.09623,889.211,1.09623,2108.063,1.09623,9085.159,1.09623,38.626,1.09623,2222.143,1.09623,759.382,1.09623,2000.279,1.09623,8100.353,1.09623,11008.400,,,1.09623,2320.932,1.09623,11467.427,1.09623,9258.376,1.09623,5746.608,1.09623,85.443,1.09623,294.428,1.09623,204.700,1.09623,4829.273,1.09623,576.475,1.09623,3840.231,1.09623,1151.206,1.09623,1638.920,1.09623,1014.425,,,1.09623,2.767,1.09623,271.233,1.09623,229.005,1.09623,3789.127,1.09623,1298.799,1.09623,6.443,,,1.09623,4164.126,1.09623,1319.046,1.09623,2701.481,1.09623,485.723,1.09623,5094.724,1.09623,1167.688,1.09623,1230.315,1.09623,1595.875,,,1.09623,3909.123,,,1.09623,1553.269,,,1.09623,782.712,1.09623,402.875
1.12847,1001.749,,,,,1.12847,343.227,1.12847,2132.536,1.12847,1423.860,1.12847,1842.477,1.12847,873.932,1.12847,2734.639,1.12847,7819.508,,,1.12847,0.000,1.12847,10191.020,1.12847,149.508,1.12847,31.205,,,1.12847,479.251,,,1.12847,1154.779,1.12847,1098.058,1.12847,1286.011,1.12847,335.039,1.12847,472.315,1.12847,98.270,1.12847,3396.721,,,1.12847,3006.101,1.12847,3187.112,1.12847,518.148,1.12847,3172.321,,,1.12847,11196.471,1.12847,1828.833,1.12847,2.111,1.12847,4264.236,1.12847,534.340,,,,,1.12847,829.813,1.12847,468.027,1.12847,1982.230,1.12847,891.920,1.12847,739.008,1.12847,2487.473,1.12847,3850.667,1.12847,85.300,,,1.12847,1249.281,1.12847,3428.540,,,1.12847,1077.576,1.12847,2307.737,1.12847,10277.623,1.12847,320.657,1.12847,1728.873,1.12847,1365.892,1.12847,2408.616,1.12847,9182.846,,,,,1.12847,1770.963,1.12847,11464.766,1.12847,10567.999,,,1.12847,167.696,1.12847,516.522,1.12847,248.367,1.12847,4064.844,,,1.12847,3922.153,1.12847,903.838,1.12847,1905.499,1.12847,1104.221,,,1.12847,15.367,1.12847,136.485,1.12847,290.789,1.12847,4325.805,1.12847,1374.932,1.12847,148.747,,,1.12847,4395.963,1.12847,1109.552,1.12847,2827.158,1.12847,1480.793,,,1.12847,1228.461,1.12847,1282.496,1.12847,1912.101,,,1.12847,4475.295,,,,,,,1.12847,963.414,1.12847,738.472
,,,,,,1.16071,568.361,1.16071,3668.848,1.16071,1642.025,1.16071,1456.625,1.16071,1183.639,,,1.16071,6871.783,,,1.16071,0.000,1.16071,7870.732,1.16071,291.273,1.16071,47.470,,,1.16071,714.836,,,1.16071,1017.812,1.16071,745.058,1.16071,1114.945,1.16071,490.819,1.16071,597.906,1.16071,215.509,1.16071,3208.152,,,1.16071,3200.683,1.16071,3696.683,1.16071,434.032,1.16071,3590.006,,,1.16071,11850.328,1.16071,1714.701,1.16071,136.411,,,1.16071,759.281,,,,,1.16071,1066.631,1.16071,645.742,1.16071,2134.125,1.16071,754.142,1.16071,986.879,1.16071,1938.769,,,1.16071,34.637,,,1.16071,1670.824,1.16071,1862.575,,,,,1.16071,2301.387,1.16071,10898.286,1.16071,843.345,1.16071,1118.622,1.16071,1924.059,1.16071,3045.954,1.16071,10069.774,,,,,1.16071,1310.242,1.16071,9717.780,1.16071,11508.341,,,1.16071,304.981,1.16071,749.664,1.16071,289.200,1.16071,2865.189,,,1.16071,3886.549,1.16071,577.937,1.16071,2017.813,1.16071,1204.831,,,1.16071,15.633,1.16071,161.185,1.16071,476.895,1.16071,4784.861,1.16071,1318.838,1.16071,617.355,,,1.16071,4355.777,1.16071,752.401,1.16071,3173.056,1.16071,2676.784,,,1.16071,1263.115,1.16071,1214.822,1.16071,2070.268,,,1.16071,4743.292,,,,,,,1.16071,1109.443,1.16071,1218.178
,,,,,,1.19296,739.164,1.19296,5186.769,1.19296,1878.579,1.19296,919.271,1.19296,1297.894,,,1.19296,5472.720,,,1.19296,5.773,1.19296,5309.739,1.19296,673.860,1.19296,169.024,,,1.19296,935.492,,,1.19296,924.517,1.19296,428.376,1.19296,790.589,1.19296,603.376,1.19296,791.591,1.19296,354.845,1.19296,2976.112,,,1.19296,3285.952,1.19296,4014.352,1.19296,389.810,1.19296,3828.904,,,1.19296,11818.550,,,1.19296,554.091,,,1.19296,827.850,,,,,1.19296,1142.250,1.19296,702.864,1.19296,2194.122,,,1.19296,1257.152,,,,,1.19296,23.073,,,1.19296,2063.044,,,,,,,1.19296,2248.413,1.19296,10711.254,1.19296,1168.623,1.19296,542.889,1.19296,2384.828,1.19296,3960.207,1.19296,10688.650,,,,,1.19296,944.410,,,1.19296,11852.305,,,1.19296,672.570,1.19296,919.830,1.19296,418.900,1.19296,1739.634,,,,,1.19296,275.257,1.19296,2023.274,1.19296,1354.570,,,1.19296,7.133,1.19296,194.630,1.19296,763.904,1.19296,5154.133,1.19296,1124.148,1.19296,1186.533,,,,,1.19296,444.265,,,1.19296,3941.280,,,1.19296,1444.500,1.19296,1193.590,1.19296,2028.211,,,1.19296,4752.209,,,,,,,1.19296,1129.104,1.19296,1700.932
,,,,,,1.22520,995.718,1.22520,6336.396,1.22520,1969.524,1.22520,486.212,1.22520,1399.656,,,1.22520,3793.028,,,1.22520,92.963,1.22520,3218.190,1.22520,1006.635,1.22520,391.620,,,1.22520,1119.549,,,1.22520,832.253,1.22520,242.320,1.22520,478.243,1.22520,735.756,1.22520,1079.346,1.22520,543.987,1.22520,2658.516,,,1.22520,3335.187,,,1.22520,462.438,1.22520,3607.721,,,1.22520,11326.072,,,1.22520,906.793,,,1.22520,833.882,,,,,1.22520,1270.470,1.22520,856.064,1.22520,2209.817,,,1.22520,1459.091,,,,,1.22520,72.680,,,1.22520,2240.314,,,,,,,,,1.22520,9989.863,1.22520,1273.913,1.22520,164.386,1.22520,2667.345,1.22520,5018.395,1.22520,10902.593,,,,,1.22520,601.049,,,1.22520,11167.650,,,1.22520,1172.648,1.22520,1143.983,1.22520,609.833,,,,,,,1.22520,104.640,1.22520,2017.871,1.22520,1518.348,,,1.22520,34.267,1.22520,205.513,1.22520,1113.782,1.22520,5528.655,1.22520,812.283,1.22520,1681.534,,,,,1.22520,243.360,,,1.22520,5108.351,,,1.22520,1868.982,1.22520,1208.094,1.22520,1788.152,,,1.22520,4491.516,,,,,,,1.22520,1009.358,1.22520,2021.640
,,,,,,1.25744,1462.690,1.25744,7149.362,1.25744,1827.440,1.25744,254.090,1.25744,1680.493,,,1.25744,2157.953,,,1.25744,490.950,1.25744,1843.535,1.25744,1255.417,1.25744,556.520,,,1.25744,1332.512,,,,,1.25744,141.946,1.25744,320.105,1.25744,841.652,1.25744,1468.162,1.25744,902.596,1.25744,2354.290,,,1.25744,3462.812,,,1.25744,642.999,1.25744,3149.218,,,1.25744,10605.582,,,1.25744,1189.567,,,1.25744,959.913,,,,,1.25744,1512.220,1.25744,1144.228,1.25744,2336.587,,,1.25744,1669.338,,,,,1.25744,163.547,,,1.25744,2251.774,,,,,,,,,1.25744,8707.152,1.25744,1284.856,1.25744,34.633,1.25744,2641.645,1.25744,5952.079,1.25744,10558.571,,,,,1.25744,348.711,,,1.25744,9063.396,,,1.25744,1676.923,1.25744,1469.692,1.25744,971.633,,,,,,,1.25744,48.562,1.25744,2067.897,1.25744,1561.156,,,1.25744,126.733,1.25744,203.174,1.25744,1502.379,1.25744,5913.076,1.25744,562.245,1.25744,2107.789,,,,,1.25744,112.956,,,1.25744,5866.082,,,1.25744,2524.585,1.25744,1130.927,,,,,1.25744,4022.079,,,,,,,1.25744,953.783,1.25744,2122.362
