Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
0.77381,3515.429,0.773810,2516.097,0.77381,1565.754,0.77381,5464.668,0.77381,8105.188,0.77381,6542.208,0.77381,3257.420,0.77381,9126.967,0.77381,1149.243,0.77381,2560.529,0.77381,4489.071,0.77381,12073.195,0.77381,623.451,0.77381,2205.694,0.77381,4127.722,0.773810,5901.800,0.77381,3706.064,0.77381,1125.104,0.77381,384.896,0.77381,7569.021,0.77381,276.819,0.77381,4876.897,0.77381,5701.869,0.77381,4258.050,0.77381,3814.902,0.77381,434.994,0.77381,2749.994,0.77381,551.006,0.77381,1402.150,0.77381,1939.698,0.77381,2391.700,0.77381,8814.984,0.77381,1376.481,0.77381,9334.693,0.77381,5932.095,0.77381,378.213,0.773810,1227.885,0.773810,6154.567,0.77381,8440.500,0.77381,6150.090,0.77381,774.153,0.77381,4025.658,0.77381,8140.000,0.77381,958.411,0.77381,1839.547,0.77381,10846.607,0.773810,9563.087,0.77381,5257.269,0.77381,958.092,0.773810,4401.971,0.77381,697.208,0.77381,1500.067,0.77381,6626.099,0.77381,9328.487,0.77381,821.514,0.77381,9769.949,0.77381,44.983,0.77381,1513.004,0.77381,7205.700,0.773810,915.607,0.77381,1370.386,0.77381,8226.173,0.77381,1707.876,0.77381,2236.056,0.77381,9143.528,0.77381,8616.725,0.77381,6473.033,0.77381,4674.688,0.77381,621.561,0.77381,1777.108,0.77381,6610.682,0.77381,7562.695,0.77381,2958.472,0.773810,230.725,0.77381,8923.116,0.77381,3031.450,0.77381,1987.102,0.77381,2507.343,0.77381,111.431,0.77381,11799.984,0.773810,6363.200,0.77381,8795.058,0.77381,0.000,0.77381,5374.754,0.77381,3355.667,0.77381,262.462,0.77381,3134.270,0.77381,0.608,0.77381,9971.931,0.773810,2117.041,0.77381,4001.736,0.773810,1201.231,0.77381,2879.934,0.773810,808.966,0.77381,5135.833,0.77381,6970.887
0.80605,5069.069,0.806052,2712.089,0.80605,1164.235,0.80605,3573.385,0.80605,5682.245,0.80605,4797.766,0.80605,1442.726,0.80605,8001.110,0.80605,873.277,0.80605,4342.564,0.80605,3121.121,0.80605,11052.779,0.80605,1858.337,0.80605,3894.848,0.80605,2285.216,0.806052,8990.824,0.80605,2368.671,0.80605,1402.651,0.80605,152.452,0.80605,7029.401,0.80605,110.943,0.80605,4731.295,0.80605,4583.542,0.80605,4219.310,0.80605,4266.914,0.80605,461.104,0.80605,3461.547,0.80605,339.499,0.80605,2974.812,0.80605,2041.446,0.80605,3961.199,0.80605,9902.244,0.80605,2452.747,0.80605,8676.955,0.80605,3899.316,0.80605,426.112,0.806052,2062.618,0.806052,8437.400,0.80605,8027.219,0.80605,8752.371,0.80605,268.764,0.80605,2876.169,0.80605,7209.154,0.80605,746.145,0.80605,2265.749,0.80605,13922.317,0.806052,10589.405,0.80605,4975.435,0.80605,493.896,0.806052,6868.550,0.80605,684.891,0.80605,1058.156,0.80605,7823.398,0.80605,9352.896,0.80605,1925.064,0.80605,8560.199,0.80605,290.145,0.80605,2398.590,0.80605,6882.500,0.806052,1319.607,0.80605,1404.351,0.80605,8860.088,0.80605,3236.511,0.80605,3032.381,0.80605,7693.848,0.80605,8092.708,0.80605,7290.367,0.80605,4109.006,0.80605,2015.017,0.80605,1311.548,0.80605,6754.596,0.80605,4568.009,0.80605,996.136,0.806052,152.395,0.80605,6434.850,0.80605,2496.333,0.80605,3081.546,0.80605,1841.521,0.80605,139.692,0.80605,11336.939,0.806052,6042.300,0.80605,7160.689,0.80605,57.830,0.80605,7545.903,0.80605,1847.240,0.80605,95.239,0.80605,3207.537,0.80605,0.000,0.80605,8479.326,0.806052,1109.356,0.80605,5204.851,0.806052,864.207,0.80605,2390.254,0.806052,783.951,0.80605,6804.846,0.80605,5408.192
0.83829,6901.783,0.838294,3772.832,0.83829,1257.738,0.83829,1825.447,0.83829,2972.402,0.83829,2979.345,0.83829,667.638,0.83829,7204.247,0.83829,942.126,0.83829,6356.117,0.83829,1845.874,0.83829,9252.692,0.83829,4039.169,0.83829,6177.090,0.83829,932.061,0.838294,11107.507,0.83829,1019.567,0.83829,1517.867,0.83829,108.264,0.83829,6607.599,0.83829,89.492,0.83829,3917.114,0.83829,3361.918,0.83829,3846.279,0.83829,4095.556,0.83829,502.473,0.83829,3999.178,0.83829,402.808,0.83829,5055.648,0.83829,2044.397,0.83829,6097.470,0.83829,9771.717,0.83829,4140.908,0.83829,7705.855,0.83829,2193.538,0.83829,631.410,0.838294,3618.308,0.838294,9205.434,0.83829,7996.801,0.83829,9780.899,0.83829,1103.751,0.83829,1924.379,0.83829,6209.963,0.83829,435.116,0.83829,2055.407,0.83829,14408.748,0.838294,10444.530,0.83829,4200.542,0.83829,229.859,0.838294,9442.999,0.83829,1043.341,0.83829,1274.674,0.83829,8875.041,0.83829,8129.182,0.83829,3719.288,0.83829,6707.184,0.83829,1814.060,0.83829,4033.567,0.83829,5525.667,0.838294,1444.959,0.83829,2350.752,0.83829,7766.853,0.83829,5227.079,0.83829,3149.886,0.83829,6090.166,0.83829,7393.159,0.83829,7447.333,0.83829,3094.982,0.83829,4673.174,0.83829,1377.326,0.83829,6308.234,0.83829,1664.662,0.83829,286.537,0.838294,88.864,0.83829,3774.150,0.83829,1723.879,0.83829,4163.998,0.83829,2088.885,0.83829,201.559,0.83829,9507.976,0.838294,4760.133,0.83829,5072.094,0.83829,949.168,0.83829,9079.671,0.83829,731.505,0.83829,348.829,0.83829,4248.447,0.83829,33.005,0.83829,6872.736,0.838294,452.535,0.83829,5954.413,0.838294,734.389,0.83829,1527.486,0.838294,689.456,0.83829,8037.322,0.83829,3976.464
0.87054,8500.638,0.870536,5726.025,0.87054,2152.720,0.87054,586.682,0.87054,1121.963,0.87054,1513.085,0.87054,1045.491,0.87054,6839.403,0.87054,1196.534,0.87054,7530.993,0.87054,943.131,0.87054,7060.929,0.87054,6961.070,0.87054,8399.033,0.87054,369.205,0.870536,11687.730,0.87054,246.886,0.87054,1671.363,0.87054,269.130,0.87054,6396.897,0.87054,142.861,0.87054,2504.744,0.87054,2226.175,0.87054,2848.727,0.87054,3400.982,0.87054,633.788,0.87054,4388.806,0.87054,869.018,0.87054,6940.977,0.87054,1945.273,0.87054,8371.489,0.87054,8532.105,0.87054,6284.701,0.87054,6598.583,0.87054,1166.292,0.87054,1213.479,0.870536,5782.235,0.870536,8421.500,0.87054,7747.284,0.87054,9082.672,0.87054,2900.886,0.87054,1356.643,0.87054,4748.648,0.87054,182.396,0.87054,1430.433,0.87054,12605.337,0.870536,9040.987,0.87054,2729.788,0.87054,126.900,0.870536,11656.791,0.87054,1985.549,0.87054,2161.365,0.87054,9133.421,0.87054,5761.854,0.87054,5837.403,0.87054,4173.143,0.87054,4736.042,0.87054,6167.907,0.87054,3625.233,0.870536,1383.245,0.87054,3979.050,0.87054,5674.501,0.87054,6841.917,0.87054,2475.785,0.87054,4634.878,0.87054,6497.150,0.87054,6061.967,0.87054,2021.949,0.87054,8110.898,0.87054,1848.099,0.87054,5676.002,0.87054,307.703,0.87054,835.038,0.870536,283.776,0.87054,1789.733,0.87054,1077.956,0.87054,4889.626,0.87054,3055.716,0.87054,221.423,0.87054,6947.147,0.870536,3046.000,0.87054,3124.366,0.87054,3044.227,0.87054,9802.899,0.87054,338.367,0.87054,960.195,0.87054,5698.687,0.87054,496.984,0.87054,5769.354,0.870536,365.092,0.87054,5870.356,0.870536,717.076,0.87054,683.815,0.870536,761.014,0.87054,8637.126,0.87054,2818.780
0.90278,9453.941,0.902778,7898.250,0.90278,3851.538,0.90278,60.888,0.90278,366.948,0.90278,821.606,0.90278,2529.605,0.90278,6295.862,0.90278,1545.103,0.90278,6972.014,0.90278,448.186,0.90278,4738.929,0.90278,9158.536,0.90278,9778.974,0.90278,173.164,0.902778,10990.601,0.90278,109.030,0.90278,2309.382,0.90278,608.227,0.90278,5977.762,0.90278,373.749,0.90278,998.421,0.90278,1269.641,0.90278,1482.523,0.90278,2452.075,0.90278,909.040,0.90278,4657.142,0.90278,1638.084,0.90278,8050.051,0.90278,1725.297,0.90278,10159.802,0.90278,6795.979,0.90278,8561.474,0.90278,5339.951,0.90278,774.326,0.90278,2221.269,0.902778,7984.871,0.902778,6917.833,0.90278,6606.210,0.90278,7697.242,0.90278,4866.874,0.90278,1313.873,0.90278,2855.462,0.90278,200.587,0.90278,806.362,0.90278,10017.640,0.902778,6717.012,0.90278,1271.198,0.90278,126.506,0.902778,13177.364,0.90278,3595.311,0.90278,3510.178,0.90278,8367.925,0.90278,3036.887,0.90278,7972.542,0.90278,1578.127,0.90278,7977.372,0.90278,8466.492,0.90278,1831.133,0.902778,1431.716,0.90278,5822.341,0.90278,3512.963,0.90278,7514.543,0.90278,1445.918,0.90278,3493.242,0.90278,5365.341,0.90278,3623.533,0.90278,1204.852,0.90278,11768.739,0.90278,2299.510,0.90278,4937.581,0.90278,454.837,0.90278,2937.999,0.902778,1105.283,0.90278,750.100,0.90278,911.584,0.90278,5021.856,0.90278,4369.158,0.90278,271.105,0.90278,4388.464,0.902778,1569.333,0.90278,1848.644,0.90278,5081.946,0.90278,10028.459,0.90278,441.407,0.90278,1573.447,0.90278,6965.325,0.90278,1847.849,0.90278,5559.515,0.902778,677.384,0.90278,4900.388,0.902778,970.310,0.90278,291.646,0.902778,1328.802,0.90278,8500.899,0.90278,2172.951
0.93502,9721.404,0.935020,9549.222,0.93502,6034.215,0.93502,0.000,0.93502,114.511,0.93502,963.133,0.93502,4690.139,0.93502,5094.209,0.93502,1790.667,0.93502,4901.518,0.93502,272.352,0.93502,2515.532,0.93502,9663.897,0.93502,10049.022,0.93502,260.943,0.935020,9508.392,0.93502,505.416,0.93502,3721.159,0.93502,1120.225,0.93502,4827.078,0.93502,1128.238,0.93502,199.098,0.93502,603.282,0.93502,447.498,0.93502,1576.798,0.93502,1381.724,0.93502,4743.763,0.93502,2505.105,0.93502,8204.610,0.93502,1463.686,0.93502,11059.840,0.93502,4959.831,0.93502,10441.413,0.93502,3841.246,0.93502,718.652,0.93502,3436.717,0.935020,9519.662,0.935020,5746.667,0.93502,4538.814,0.93502,6841.092,0.93502,6229.875,0.93502,1668.203,0.93502,988.420,0.93502,713.492,0.93502,389.685,0.93502,8147.329,0.935020,4225.501,0.93502,685.172,0.93502,188.459,0.935020,13830.720,0.93502,5535.403,0.93502,5028.763,0.93502,6622.771,0.93502,924.992,0.93502,10018.281,0.93502,209.281,0.93502,10671.804,0.93502,10286.039,0.93502,743.867,0.935020,1951.388,0.93502,7589.923,0.93502,1881.266,0.93502,6887.669,0.93502,660.570,0.93502,2589.926,0.93502,4192.931,0.93502,1312.467,0.93502,729.365,0.93502,14551.392,0.93502,2282.674,0.93502,3923.421,0.93502,2265.637,0.93502,5814.931,0.935020,2712.596,0.93502,337.500,0.93502,1390.984,0.93502,4554.340,0.93502,5633.739,0.93502,773.162,0.93502,2311.907,0.935020,720.967,0.93502,1151.327,0.93502,6415.751,0.93502,10268.506,0.93502,964.144,0.93502,1757.837,0.93502,7594.008,0.93502,3699.080,0.93502,6204.302,0.935020,982.989,0.93502,3214.287,,,0.93502,306.538,0.935020,2515.441,0.93502,7583.098,0.93502,2255.752
0.96726,9600.992,0.967262,10286.296,0.96726,7943.621,0.96726,0.000,0.96726,343.241,0.96726,1700.069,0.96726,6807.817,0.96726,3617.927,0.96726,1860.771,0.96726,2568.698,0.96726,217.464,0.96726,853.928,0.96726,8202.235,0.96726,9512.483,0.96726,427.177,0.967262,7692.415,0.96726,1508.119,0.96726,5719.811,0.96726,1951.328,0.96726,3073.387,0.96726,2273.518,0.96726,131.329,0.96726,291.157,0.96726,176.559,0.96726,966.240,0.96726,2116.581,0.96726,4534.140,0.96726,3226.515,0.96726,7637.416,0.96726,1242.433,0.96726,11139.304,0.96726,3566.898,0.96726,11558.829,0.96726,2258.959,0.96726,748.027,0.96726,4575.321,0.967262,9928.896,0.967262,5304.200,0.96726,2225.003,0.96726,6727.809,0.96726,6513.073,0.96726,2415.760,0.96726,61.167,0.96726,1666.933,0.96726,149.622,0.96726,7440.799,0.967262,2125.678,0.96726,960.980,0.96726,233.597,0.967262,13519.657,0.96726,7539.218,0.96726,6452.813,0.96726,4351.695,0.96726,55.594,0.96726,11620.694,0.96726,118.102,0.96726,11641.653,0.96726,10824.876,0.96726,367.433,0.967262,3376.872,0.96726,9178.776,0.96726,852.976,0.96726,5110.915,0.96726,286.729,0.96726,1770.986,0.96726,3338.717,0.96726,124.767,0.96726,488.159,0.96726,15812.503,0.96726,1794.367,0.96726,2518.617,0.96726,5538.023,0.96726,8102.987,,,0.96726,157.500,0.96726,2330.594,0.96726,3675.126,0.96726,6526.305,0.96726,1993.998,0.96726,1081.355,0.967262,353.067,0.96726,767.894,0.96726,7159.413,0.96726,10392.653,0.96726,1864.571,0.96726,1476.157,0.96726,7402.062,0.96726,5301.088,0.96726,7227.727,0.967262,1119.012,0.96726,1445.026,,,0.96726,771.338,0.967262,4236.450,0.96726,5871.315,0.96726,3055.272
0.99950,9290.164,0.999504,10298.309,0.99950,9033.172,0.99950,1.265,0.99950,1372.161,0.99950,2684.054,0.99950,8366.072,0.99950,2838.872,0.99950,1586.237,0.99950,1168.077,0.99950,272.592,0.99950,162.633,0.99950,5623.644,0.99950,8474.637,0.99950,578.488,0.999504,5671.160,0.99950,2744.604,0.99950,7721.645,0.99950,3286.747,0.99950,1390.178,0.99950,3360.986,0.99950,584.534,0.99950,207.812,0.99950,599.399,0.99950,619.674,0.99950,2875.106,0.99950,3956.090,0.99950,3512.255,0.99950,6716.415,0.99950,1130.639,0.99950,10789.814,0.99950,2733.814,0.99950,11693.783,0.99950,1026.018,0.99950,788.112,0.99950,5546.456,0.999504,9235.233,0.999504,5302.133,0.99950,613.634,0.99950,6532.483,0.99950,6024.548,0.99950,3519.159,0.99950,21.470,0.99950,2891.705,0.99950,28.136,0.99950,7249.061,0.999504,842.738,0.99950,1909.655,0.99950,279.857,0.999504,12251.380,0.99950,8998.880,0.99950,7819.752,0.99950,2264.154,0.99950,57.832,0.99950,12484.784,0.99950,1250.370,0.99950,10572.473,0.99950,9659.543,0.99950,233.967,,,0.99950,10449.124,0.99950,358.152,0.99950,2789.034,0.99950,126.756,0.99950,1113.518,0.99950,3072.289,0.99950,0.000,0.99950,351.490,0.99950,15257.305,0.99950,1249.129,0.99950,1026.299,0.99950,8741.488,0.99950,9277.391,,,0.99950,83.533,0.99950,3358.449,0.99950,2745.117,0.99950,6774.632,0.99950,3652.157,0.99950,623.452,0.999504,183.233,0.99950,542.813,0.99950,7778.052,0.99950,9968.610,0.99950,2817.104,0.99950,1050.495,0.99950,6415.453,0.99950,6296.388,0.99950,8154.945,,,0.99950,318.104,,,0.99950,1741.238,,,0.99950,3679.624,0.99950,4229.505
1.03175,8829.331,1.031746,9699.004,1.03175,9177.739,1.03175,244.418,1.03175,3429.698,1.03175,3839.786,1.03175,9022.449,1.03175,3318.213,1.03175,1017.188,1.03175,914.472,1.03175,468.835,1.03175,70.726,1.03175,3050.892,1.03175,7128.312,1.03175,811.935,1.031746,3534.333,1.03175,3774.485,1.03175,9008.293,1.03175,5177.901,1.03175,407.450,1.03175,4225.500,1.03175,1934.610,1.03175,227.598,1.03175,1748.883,1.03175,491.044,1.03175,3492.846,1.03175,3091.835,1.03175,3155.550,1.03175,5688.914,1.03175,1164.782,1.03175,10076.774,1.03175,2170.871,1.03175,10869.861,1.03175,211.767,1.03175,800.406,1.03175,6494.542,,,,,1.03175,222.957,1.03175,5314.956,1.03175,5744.166,1.03175,4993.894,1.03175,489.366,1.03175,4438.489,1.03175,39.350,1.03175,6686.743,,,1.03175,2977.445,1.03175,435.920,1.031746,10154.853,1.03175,9747.159,1.03175,9165.691,1.03175,795.238,1.03175,774.560,1.03175,11881.540,1.03175,3507.045,1.03175,7947.845,1.03175,7190.229,1.03175,189.767,,,1.03175,10900.394,1.03175,267.643,1.03175,949.777,1.03175,29.608,1.03175,897.542,1.03175,3473.568,1.03175,0.083,1.03175,310.950,1.03175,13312.605,1.03175,803.234,1.03175,129.183,1.03175,10938.618,1.03175,9653.393,,,1.03175,89.967,1.03175,4056.083,1.03175,2049.172,1.03175,6186.722,1.03175,5493.468,1.03175,719.093,1.031746,105.533,1.03175,375.761,1.03175,8507.324,1.03175,8522.509,1.03175,3505.707,1.03175,729.484,1.03175,4859.969,1.03175,6863.507,1.03175,8797.831,,,1.03175,5.309,,,1.03175,3192.103,,,1.03175,1604.839,1.03175,5412.129
1.06399,8106.069,,,1.06399,8676.642,1.06399,1153.319,1.06399,5748.132,1.06399,5083.636,1.06399,8483.112,1.06399,4850.916,1.06399,420.586,1.06399,830.729,1.06399,1153.948,1.06399,567.047,1.06399,1458.778,1.06399,5589.084,1.06399,1339.258,,,1.06399,4528.997,1.06399,9183.370,1.06399,7181.620,1.06399,133.547,1.06399,4950.357,1.06399,3679.303,1.06399,487.094,1.06399,3199.208,1.06399,471.677,1.06399,3992.302,1.06399,2178.712,1.06399,2254.415,1.06399,4635.515,1.06399,1333.414,1.06399,8839.761,1.06399,1634.358,1.06399,9374.078,1.06399,215.033,1.06399,849.439,1.06399,7509.519,,,,,1.06399,775.812,1.06399,3255.806,1.06399,6526.211,1.06399,6545.743,1.06399,1760.489,1.06399,6255.351,1.06399,150.969,1.06399,5364.601,,,1.06399,3854.399,1.06399,841.379,,,1.06399,9534.092,1.06399,10202.053,1.06399,134.862,1.06399,2816.010,1.06399,9911.670,1.06399,5848.817,1.06399,4790.873,1.06399,4374.015,1.06399,374.033,,,1.06399,9872.795,1.06399,214.897,1.06399,121.231,1.06399,1.167,1.06399,1323.539,1.06399,4233.834,1.06399,259.150,1.06399,340.919,1.06399,10832.004,1.06399,559.404,1.06399,0.538,1.06399,12045.031,1.06399,9725.717,,,1.06399,182.233,1.06399,4088.337,1.06399,1598.658,1.06399,4870.860,1.06399,7319.699,1.06399,1359.474,,,1.06399,259.967,1.06399,9034.606,1.06399,6278.815,1.06399,3767.012,1.06399,537.460,1.06399,3046.023,1.06399,7403.980,1.06399,8925.421,,,1.06399,9.637,,,1.06399,5023.894,,,1.06399,391.358,1.06399,6483.693
1.09623,7127.229,,,,,1.09623,2857.297,1.09623,7345.472,1.09623,6339.670,1.09623,6745.856,1.09623,6637.688,1.09623,117.752,1.09623,433.314,,,1.09623,2376.042,1.09623,836.853,1.09623,4112.769,1.09623,2154.711,,,1.09623,5224.395,1.09623,8661.141,1.09623,8616.751,1.09623,380.289,1.09623,5628.867,1.09623,5086.717,1.09623,1073.777,1.09623,4380.738,1.09623,441.477,1.09623,4490.851,1.09623,1463.024,1.09623,1223.522,1.09623,3493.684,1.09623,1754.137,,,1.09623,1083.061,1.09623,7335.141,1.09623,1134.422,1.09623,882.243,1.09623,8377.711,,,,,1.09623,2268.776,1.09623,1647.139,1.09623,8246.338,1.09623,7931.649,1.09623,3191.704,1.09623,7892.183,1.09623,417.740,1.09623,3545.084,,,1.09623,4586.869,1.09623,1560.934,,,1.09623,8629.019,1.09623,10391.665,1.09623,45.662,1.09623,5908.710,1.09623,6763.015,1.09623,7544.902,1.09623,2334.637,1.09623,2143.568,1.09623,946.267,,,1.09623,7378.179,1.09623,266.265,1.09623,30.569,1.09623,2.319,1.09623,2440.971,1.09623,4938.051,1.09623,1464.483,1.09623,306.832,1.09623,8580.523,1.09623,525.273,1.09623,0.000,1.09623,12557.479,1.09623,9842.802,,,1.09623,251.500,1.09623,3448.649,1.09623,1080.489,1.09623,3304.984,1.09623,8925.463,1.09623,2702.371,,,1.09623,203.806,1.09623,8663.927,1.09623,3837.254,1.09623,3532.520,1.09623,524.404,1.09623,1424.149,1.09623,8176.582,1.09623,8238.753,,,1.09623,107.141,,,1.09623,6963.435,,,1.09623,50.023,1.09623,7463.459
1.12847,6093.684,,,,,1.12847,4940.250,1.12847,7505.600,1.12847,7252.358,1.12847,4329.474,1.12847,7782.031,1.12847,78.027,1.12847,95.206,,,1.12847,4943.293,1.12847,699.343,1.12847,3256.743,1.12847,3078.942,,,1.12847,6090.177,,,1.12847,9228.900,1.12847,1132.794,1.12847,6055.258,1.12847,5882.493,1.12847,1927.578,1.12847,5074.009,1.12847,345.725,,,1.12847,1047.648,1.12847,563.186,1.12847,2231.217,1.12847,2590.889,,,1.12847,588.267,1.12847,5296.849,1.12847,2715.211,1.12847,779.812,1.12847,8696.110,,,,,1.12847,4214.279,1.12847,1798.800,1.12847,9567.911,1.12847,8651.596,1.12847,4323.694,1.12847,8916.580,1.12847,1169.413,1.12847,1884.881,,,1.12847,5504.649,1.12847,2376.134,,,1.12847,7558.985,1.12847,9322.399,1.12847,98.006,1.12847,8665.297,1.12847,3586.051,1.12847,8675.109,1.12847,1004.346,1.12847,863.133,,,,,1.12847,4265.423,1.12847,1036.403,1.12847,53.432,,,1.12847,3923.493,1.12847,5548.121,1.12847,3257.017,1.12847,182.052,,,1.12847,570.989,1.12847,10.294,1.12847,13079.798,1.12847,9821.978,,,1.12847,222.033,1.12847,2414.025,1.12847,465.972,1.12847,2057.162,1.12847,10000.446,1.12847,4770.295,,,1.12847,270.243,1.12847,7021.875,1.12847,2014.721,1.12847,2824.970,,,1.12847,440.069,1.12847,9140.628,1.12847,6628.089,,,1.12847,279.730,,,,,,,1.12847,49.932,1.12847,8183.105
,,,,,,1.16071,6423.295,1.16071,6244.400,1.16071,7731.298,1.16071,2220.724,1.16071,8167.632,,,1.16071,32.816,,,1.16071,7658.544,1.16071,778.560,1.16071,3537.109,1.16071,3979.239,,,1.16071,7115.718,,,1.16071,9046.591,1.16071,2446.604,1.16071,5812.860,1.16071,6202.160,1.16071,2929.454,1.16071,5619.289,1.16071,220.625,,,1.16071,886.554,1.16071,421.146,1.16071,1027.928,1.16071,3974.754,,,1.16071,347.628,1.16071,3417.221,1.16071,4982.578,,,1.16071,8060.944,,,,,1.16071,5766.111,1.16071,3877.740,1.16071,9256.327,1.16071,8872.837,1.16071,5032.753,1.16071,9118.592,,,1.16071,892.055,,,1.16071,6792.427,1.16071,2962.883,,,,,1.16071,7162.248,1.16071,177.706,1.16071,10157.337,1.16071,1217.777,1.16071,9652.389,1.16071,453.964,1.16071,220.509,,,,,1.16071,1812.451,1.16071,3179.150,1.16071,108.388,,,1.16071,5177.085,1.16071,6252.579,1.16071,4906.317,1.16071,127.364,,,1.16071,562.671,1.16071,179.148,1.16071,13801.321,1.16071,9057.375,,,1.16071,109.900,1.16071,1377.064,1.16071,38.988,1.16071,1351.400,1.16071,10106.252,1.16071,7300.746,,,1.16071,377.806,1.16071,4490.272,1.16071,1042.555,1.16071,1753.994,,,1.16071,74.255,1.16071,9795.389,1.16071,4514.115,,,1.16071,456.341,,,,,,,1.16071,139.278,1.16071,8119.225
,,,,,,1.19296,6730.224,1.19296,4266.832,1.19296,7784.772,1.19296,857.762,1.19296,8574.213,,,1.19296,132.971,,,1.19296,10172.772,1.19296,1570.775,1.19296,4851.338,1.19296,4841.445,,,1.19296,7964.628,,,1.19296,8504.341,1.19296,3882.655,1.19296,4707.598,1.19296,6363.945,1.19296,3842.094,1.19296,6298.449,1.19296,135.664,,,1.19296,845.056,1.19296,507.485,1.19296,198.565,1.19296,5855.694,,,1.19296,584.243,,,1.19296,7194.743,,,1.19296,6354.611,,,,,1.19296,6409.253,1.19296,6533.953,1.19296,7113.076,,,1.19296,5654.525,,,,,1.19296,446.073,,,1.19296,8245.018,,,,,,,1.19296,4547.886,1.19296,295.690,1.19296,10421.341,1.19296,208.080,1.19296,10680.434,1.19296,195.586,1.19296,33.901,,,,,1.19296,701.512,,,1.19296,764.112,,,1.19296,5960.110,1.19296,7002.854,1.19296,5798.833,1.19296,469.687,,,,,1.19296,847.766,1.19296,14306.811,1.19296,7391.211,,,1.19296,34.900,1.19296,673.011,1.19296,0.861,1.19296,997.802,1.19296,8945.746,1.19296,9497.171,,,,,1.19296,2086.961,,,1.19296,747.849,,,1.19296,42.155,1.19296,9542.932,1.19296,2616.505,,,1.19296,869.277,,,,,,,1.19296,451.199,1.19296,6895.168
,,,,,,1.22520,5769.025,1.22520,2457.462,1.22520,7546.497,1.22520,290.143,1.22520,9610.183,,,1.22520,820.190,,,1.22520,12352.315,1.22520,3369.685,1.22520,6509.454,1.22520,5687.552,,,1.22520,8084.728,,,1.22520,7985.080,1.22520,5074.173,1.22520,3100.849,1.22520,6670.246,1.22520,4491.926,1.22520,7271.159,1.22520,84.942,,,1.22520,798.100,,,1.22520,69.419,1.22520,7906.946,,,1.22520,1178.922,,,1.22520,8724.929,,,1.22520,4078.962,,,,,1.22520,6315.513,1.22520,8152.215,1.22520,4103.475,,,1.22520,6416.545,,,,,1.22520,480.941,,,1.22520,9684.386,,,,,,,,,1.22520,433.706,1.22520,10308.716,1.22520,53.611,1.22520,11438.444,1.22520,41.248,1.22520,110.988,,,,,1.22520,497.208,,,1.22520,2922.919,,,1.22520,6603.628,1.22520,7310.985,1.22520,5984.367,,,,,,,1.22520,2120.173,1.22520,13830.938,1.22520,5258.224,,,1.22520,36.717,1.22520,330.917,1.22520,0.000,1.22520,814.523,1.22520,6692.612,1.22520,10968.060,,,,,1.22520,837.526,,,1.22520,182.789,,,1.22520,68.274,1.22520,8020.138,1.22520,1258.443,,,1.22520,1642.367,,,,,,,1.22520,1509.685,1.22520,4834.576
