Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86
0.83829,2209.426,0.83829,80.614,0.83829,282.667,0.83829,2343.414,0.83829,64.517,0.838294,4525.020,0.83829,3254.888,0.838294,216.657,0.83829,3985.248,0.838294,248.890,0.83829,1446.681,0.83829,73.034,0.83829,3648.650,0.83829,172.461,,,,,0.838294,249.571,0.83829,4544.323,0.83829,0.000,0.838294,17.011,0.83829,2201.051,0.838294,458.093,0.83829,1899.625,0.838294,320.894,0.83829,1221.133,0.83829,7885.277,0.83829,4756.786,0.83829,2887.776,0.83829,175.694,0.838294,369.586,0.83829,254.123,0.83829,2341.594,0.83829,7577.667,0.83829,1643.940,0.83829,178.379,0.83829,443.840,0.83829,309.331,0.83829,1575.104,0.83829,300.761,,,0.838294,258.846,0.83829,51.009,0.838294,988.497,0.83829,2110.106,0.83829,0.077,0.83829,3103.131,0.83829,778.721,0.83829,318.376,0.83829,55.758,0.83829,120.063,0.83829,334.009,0.83829,1367.063,0.83829,53.800,0.83829,7026.559,0.83829,1279.016,0.83829,6952.123,0.83829,2780.195,0.83829,657.901,0.83829,334.951,0.83829,810.096,0.83829,9620.549,0.83829,3599.852,0.83829,4033.715,0.83829,1907.510,0.83829,1770.969,0.83829,6929.641,0.83829,1751.352,0.83829,202.013,0.83829,2638.798,0.83829,118.537,0.83829,313.574,0.83829,3355.301,0.83829,3948.602,0.83829,2547.083,0.83829,5.518,0.83829,5971.237,0.83829,2.680,0.83829,1052.279,0.83829,552.203,0.838294,3499.724,0.83829,128.616,0.838294,68.493,0.83829,9.596,0.838294,467.411,0.83829,651.580,0.838294,6193.594,0.83829,376.139
0.87054,927.294,0.87054,110.574,0.87054,201.590,0.87054,1725.722,0.87054,101.850,0.870536,3930.866,0.87054,2024.916,0.870536,29.912,0.87054,3885.759,,,0.87054,1035.939,0.87054,213.467,0.87054,3927.917,0.87054,72.141,,,,,0.870536,270.344,0.87054,2930.093,0.87054,0.000,0.870536,5.734,0.87054,1789.378,0.870536,588.223,0.87054,2107.518,,,0.87054,1381.466,0.87054,6510.417,0.87054,3981.525,0.87054,1884.095,0.87054,305.425,0.870536,333.067,0.87054,236.957,0.87054,3627.010,0.87054,7024.448,0.87054,2753.901,0.87054,203.938,0.87054,297.826,0.87054,805.234,0.87054,2213.403,0.87054,182.705,,,0.870536,114.276,0.87054,4.054,0.870536,623.283,0.87054,1071.203,0.87054,0.000,0.87054,4727.353,0.87054,307.499,0.87054,134.401,0.87054,398.558,0.87054,55.532,0.87054,563.261,0.87054,712.365,0.87054,25.212,0.87054,6296.904,0.87054,542.628,0.87054,6619.116,0.87054,1379.727,0.87054,188.573,0.87054,415.120,0.87054,1992.363,0.87054,6097.166,0.87054,5713.849,0.87054,4910.929,0.87054,662.624,0.87054,1320.991,0.87054,7490.423,0.87054,724.416,0.87054,348.817,0.87054,1236.434,0.87054,146.033,0.87054,479.930,0.87054,611.659,0.87054,2918.124,0.87054,3967.100,0.87054,181.792,0.87054,6411.902,0.87054,36.653,0.87054,376.867,0.87054,531.716,0.870536,2582.557,0.87054,639.120,0.870536,191.382,0.87054,48.092,0.870536,519.157,0.87054,733.594,0.870536,4996.432,0.87054,262.894
0.90278,242.909,0.90278,161.944,0.90278,93.449,0.90278,976.058,0.90278,134.783,0.902778,2905.604,0.90278,1019.276,0.902778,0.196,0.90278,3365.512,,,0.90278,691.673,0.90278,309.078,0.90278,3699.833,0.90278,94.942,,,,,0.902778,291.881,0.90278,1433.307,0.90278,0.000,0.902778,0.253,0.90278,1334.126,0.902778,637.721,0.90278,2076.765,,,0.90278,1515.981,0.90278,4688.127,0.90278,2981.813,0.90278,908.864,0.90278,374.942,0.902778,385.019,0.90278,272.495,0.90278,4695.032,0.90278,5651.995,0.90278,3762.336,0.90278,264.860,0.90278,187.716,0.90278,1531.250,0.90278,2735.840,0.90278,150.250,,,0.902778,25.788,0.90278,23.091,0.902778,421.593,0.90278,505.529,0.90278,13.403,0.90278,5821.503,0.90278,144.819,0.90278,92.356,0.90278,1599.315,0.90278,32.177,0.90278,949.670,0.90278,204.551,0.90278,263.676,0.90278,4930.333,0.90278,146.998,0.90278,5487.589,0.90278,509.788,0.90278,12.956,0.90278,409.430,0.90278,3726.717,0.90278,2783.860,0.90278,7304.300,0.90278,5055.842,0.90278,104.937,0.90278,894.937,0.90278,7528.801,0.90278,147.448,0.90278,482.648,0.90278,561.182,0.90278,192.194,0.90278,596.720,0.90278,214.768,0.90278,1885.722,0.90278,5083.495,0.90278,726.369,0.90278,6162.617,0.90278,76.250,0.90278,39.275,0.90278,394.302,0.902778,1604.754,0.90278,1671.087,0.902778,333.392,0.90278,115.274,0.902778,538.062,0.90278,868.786,0.902778,3300.387,0.90278,441.565
0.93502,13.313,0.93502,215.048,0.93502,26.057,0.93502,322.162,0.93502,139.017,0.935020,1739.015,0.93502,431.538,0.935020,1.159,0.93502,2595.871,,,0.93502,410.531,0.93502,273.022,0.93502,3011.783,0.93502,171.823,,,,,0.935020,338.307,0.93502,356.476,0.93502,13.300,0.935020,2.861,0.93502,919.508,0.935020,572.390,0.93502,1778.329,,,0.93502,1607.935,0.93502,2863.471,0.93502,1964.369,0.93502,293.167,0.93502,350.799,0.935020,499.763,0.93502,297.810,0.93502,5466.737,0.93502,3871.879,0.93502,4333.401,0.93502,353.235,0.93502,136.925,0.93502,2363.217,0.93502,2976.613,0.93502,122.217,,,0.935020,3.943,0.93502,106.015,,,0.93502,278.390,0.93502,175.660,0.93502,6056.188,0.93502,129.561,0.93502,126.057,0.93502,3748.388,0.93502,121.470,0.93502,1341.863,0.93502,47.307,0.93502,705.757,0.93502,3273.154,0.93502,46.485,0.93502,3884.201,0.93502,229.845,0.93502,2.131,0.93502,353.087,0.93502,5798.883,0.93502,633.556,0.93502,7862.481,0.93502,4435.896,0.93502,1.847,0.93502,543.111,0.93502,7082.466,0.93502,47.725,0.93502,558.507,0.93502,294.408,0.93502,266.030,0.93502,634.068,0.93502,305.707,0.93502,989.678,0.93502,5644.336,0.93502,1771.926,0.93502,5304.158,0.93502,84.265,0.93502,0.000,0.93502,224.272,0.935020,782.551,0.93502,2969.321,0.935020,482.021,0.93502,188.723,0.935020,530.930,0.93502,1109.594,0.935020,1687.417,0.93502,640.643
0.96726,2.063,0.96726,222.866,0.96726,0.772,0.96726,31.769,0.96726,140.983,0.967262,785.516,0.96726,122.963,,,0.96726,1732.869,,,0.96726,220.682,0.96726,172.340,0.96726,2063.400,0.96726,258.898,,,,,,,0.96726,8.506,0.96726,74.033,,,0.96726,619.178,,,0.96726,1338.450,,,0.96726,1497.038,0.96726,1417.466,0.96726,1113.525,0.96726,39.537,0.96726,269.706,0.967262,591.716,0.96726,279.157,0.96726,5903.118,0.96726,2031.489,0.96726,4404.808,0.96726,443.969,0.96726,123.891,0.96726,3110.213,0.96726,2852.424,0.96726,109.188,,,0.967262,66.205,0.96726,337.017,,,0.96726,197.294,0.96726,462.325,0.96726,5405.771,0.96726,209.692,0.96726,245.554,0.96726,6034.006,0.96726,329.559,0.96726,1659.950,0.96726,49.950,0.96726,1041.458,0.96726,1784.326,0.96726,39.323,0.96726,2261.365,0.96726,155.866,0.96726,9.211,0.96726,305.306,0.96726,7572.309,0.96726,33.676,0.96726,7325.118,0.96726,3276.661,0.96726,0.000,0.96726,276.656,0.96726,6201.398,0.96726,41.072,0.96726,542.247,0.96726,135.485,0.96726,303.527,0.96726,688.585,0.96726,344.487,0.96726,420.542,0.96726,5488.521,0.96726,3146.403,0.96726,4016.470,0.96726,58.745,0.96726,0.000,0.96726,127.271,0.967262,264.380,0.96726,4162.241,0.967262,640.543,0.96726,239.206,0.967262,478.221,0.96726,1431.123,0.967262,574.851,0.96726,814.841
0.99950,18.546,0.99950,166.642,0.99950,43.792,0.99950,0.840,0.99950,89.583,0.999504,253.032,0.99950,380.476,,,0.99950,960.650,,,0.99950,180.488,0.99950,119.437,0.99950,1153.367,0.99950,365.760,,,,,,,0.99950,0.000,0.99950,75.233,,,0.99950,407.886,,,0.99950,845.028,,,0.99950,1132.982,0.99950,507.378,0.99950,539.633,0.99950,0.945,0.99950,203.443,,,0.99950,230.982,0.99950,6048.818,0.99950,662.945,0.99950,3990.718,0.99950,511.973,0.99950,152.373,0.99950,3567.057,0.99950,2372.653,0.99950,112.911,,,,,0.99950,715.630,,,0.99950,157.143,0.99950,540.174,0.99950,4112.927,0.99950,336.327,0.99950,409.345,0.99950,7752.234,0.99950,675.045,0.99950,1874.514,0.99950,115.251,0.99950,1121.125,0.99950,791.143,0.99950,66.991,0.99950,1046.256,0.99950,133.343,0.99950,45.445,0.99950,355.381,0.99950,8733.103,0.99950,0.000,0.99950,5861.015,0.99950,1950.554,0.99950,39.835,0.99950,140.405,0.99950,4929.638,0.99950,5.995,0.99950,488.003,0.99950,86.317,0.99950,302.122,0.99950,859.013,0.99950,294.225,0.99950,164.105,0.99950,4622.832,0.99950,4358.570,0.99950,2534.113,0.99950,42.584,0.99950,0.000,0.99950,107.051,0.999504,78.030,0.99950,4900.948,0.999504,712.695,0.99950,246.375,0.999504,366.544,0.99950,1669.240,,,0.99950,935.312
1.03175,44.179,1.03175,80.498,1.03175,210.873,1.03175,18.766,1.03175,42.400,,,1.03175,1207.163,,,1.03175,520.976,,,1.03175,281.054,1.03175,89.578,1.03175,547.933,1.03175,416.465,,,,,,,1.03175,55.704,1.03175,46.133,,,1.03175,295.690,,,1.03175,477.650,,,1.03175,638.905,1.03175,123.778,1.03175,217.070,1.03175,36.605,1.03175,221.302,,,1.03175,189.632,1.03175,5884.715,1.03175,95.149,1.03175,3170.999,1.03175,560.549,1.03175,223.189,1.03175,3652.531,1.03175,1632.554,1.03175,120.004,,,,,1.03175,1053.456,,,1.03175,156.553,1.03175,396.882,1.03175,2540.449,1.03175,430.502,1.03175,463.589,1.03175,8340.076,1.03175,1190.095,1.03175,1966.142,1.03175,243.233,1.03175,1100.669,1.03175,225.909,1.03175,114.796,1.03175,346.615,1.03175,155.885,1.03175,65.101,1.03175,499.930,1.03175,8916.618,1.03175,0.000,1.03175,3951.060,1.03175,815.026,1.03175,141.351,1.03175,104.456,1.03175,3404.845,1.03175,0.070,1.03175,438.189,1.03175,234.681,1.03175,220.874,1.03175,1119.496,1.03175,338.563,1.03175,41.688,1.03175,3297.175,1.03175,5111.621,1.03175,1260.872,1.03175,109.822,1.03175,0.000,1.03175,96.698,1.031746,8.363,1.03175,4992.254,1.031746,678.068,1.03175,212.486,1.031746,247.122,1.03175,1689.238,,,1.03175,957.974
1.06399,65.505,1.06399,14.725,1.06399,422.277,1.06399,123.632,1.06399,21.650,,,1.06399,2449.113,,,1.06399,328.961,,,1.06399,381.558,1.06399,39.837,1.06399,245.633,1.06399,408.535,,,,,,,1.06399,828.918,1.06399,166.733,,,1.06399,294.615,,,1.06399,256.100,,,1.06399,262.939,1.06399,44.967,1.06399,55.697,1.06399,163.556,1.06399,324.635,,,1.06399,201.552,1.06399,5362.178,1.06399,0.693,1.06399,2199.249,1.06399,599.448,1.06399,308.674,1.06399,3312.182,1.06399,842.067,1.06399,116.840,,,,,1.06399,1224.776,,,1.06399,212.907,1.06399,220.749,1.06399,1055.605,1.06399,449.677,1.06399,420.140,1.06399,7555.041,1.06399,1787.654,1.06399,1943.626,1.06399,434.643,1.06399,1080.266,1.06399,36.979,1.06399,175.624,1.06399,76.963,1.06399,283.794,1.06399,69.046,1.06399,618.848,1.06399,8140.301,1.06399,0.000,1.06399,2169.651,1.06399,234.741,1.06399,202.133,1.06399,88.413,1.06399,1912.588,1.06399,0.000,1.06399,433.631,1.06399,571.455,1.06399,112.128,1.06399,1357.018,1.06399,372.232,1.06399,25.190,1.06399,1828.504,1.06399,5255.884,1.06399,458.386,1.06399,242.588,1.06399,11.525,1.06399,83.972,,,1.06399,4440.770,,,1.06399,165.871,,,1.06399,1448.662,,,1.06399,847.883
1.09623,85.922,1.09623,0.000,1.09623,638.065,1.09623,327.055,,,,,1.09623,3753.599,,,1.09623,286.295,,,1.09623,394.411,1.09623,5.613,1.09623,126.433,1.09623,359.370,,,,,,,1.09623,3577.607,1.09623,527.100,,,1.09623,323.625,,,1.09623,148.225,,,1.09623,125.675,1.09623,46.937,1.09623,11.244,1.09623,335.161,1.09623,430.888,,,1.09623,277.926,1.09623,4457.543,1.09623,12.943,1.09623,1220.462,1.09623,639.136,1.09623,318.699,1.09623,2656.747,1.09623,271.689,1.09623,116.287,,,,,1.09623,1184.169,,,1.09623,270.989,,,1.09623,196.722,1.09623,406.464,1.09623,316.744,1.09623,5679.692,1.09623,2359.387,1.09623,1808.108,1.09623,684.131,1.09623,1079.205,1.09623,0.000,1.09623,191.471,1.09623,27.945,1.09623,423.077,1.09623,70.804,1.09623,641.591,1.09623,6549.360,1.09623,0.000,1.09623,858.130,1.09623,50.386,1.09623,201.136,1.09623,54.678,1.09623,871.648,1.09623,0.000,1.09623,407.181,1.09623,890.779,1.09623,41.453,,,1.09623,387.167,1.09623,20.880,1.09623,721.126,1.09623,4768.090,1.09623,120.631,1.09623,407.645,1.09623,63.200,1.09623,77.091,,,1.09623,3319.589,,,1.09623,125.281,,,1.09623,1017.772,,,1.09623,645.282
1.12847,101.446,1.12847,1.236,1.12847,790.839,1.12847,561.380,,,,,,,,,1.12847,245.596,,,,,,,1.12847,53.867,,,,,,,,,1.12847,8081.215,1.12847,1048.900,,,1.12847,311.076,,,1.12847,137.007,,,1.12847,97.696,1.12847,102.506,1.12847,24.642,1.12847,463.342,1.12847,488.076,,,1.12847,385.858,1.12847,3193.844,1.12847,109.196,1.12847,498.138,1.12847,657.745,1.12847,244.381,1.12847,1879.677,1.12847,104.075,1.12847,125.367,,,,,1.12847,989.776,,,1.12847,335.323,,,1.12847,0.000,1.12847,346.879,1.12847,225.896,1.12847,3267.093,1.12847,2753.095,1.12847,1551.970,1.12847,958.415,1.12847,1070.847,1.12847,2.482,1.12847,144.155,1.12847,76.858,1.12847,494.464,1.12847,133.655,1.12847,604.161,1.12847,4613.380,1.12847,0.500,1.12847,170.559,1.12847,17.065,1.12847,192.812,1.12847,23.575,1.12847,290.690,1.12847,0.000,1.12847,337.599,1.12847,1128.802,1.12847,21.342,,,1.12847,411.421,1.12847,9.122,1.12847,133.268,1.12847,3739.699,1.12847,2.000,1.12847,538.074,1.12847,92.217,1.12847,75.649,,,1.12847,2046.712,,,1.12847,96.302,,,,,,,1.12847,446.838
1.16071,138.394,1.16071,14.173,,,1.16071,727.318,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16071,12414.839,1.16071,1614.133,,,1.16071,287.807,,,1.16071,148.980,,,1.16071,112.247,1.16071,223.943,,,1.16071,488.197,1.16071,473.329,,,1.16071,458.270,1.16071,1753.213,1.16071,260.486,1.16071,93.071,1.16071,616.149,1.16071,155.285,1.16071,1112.713,1.16071,89.347,,,,,,,1.16071,773.160,,,1.16071,363.574,,,1.16071,0.000,1.16071,295.586,1.16071,206.253,1.16071,1040.567,1.16071,2923.364,1.16071,1166.509,1.16071,1192.698,1.16071,1039.699,1.16071,53.117,1.16071,98.128,1.16071,192.680,1.16071,487.636,1.16071,280.654,1.16071,555.368,1.16071,2678.687,1.16071,5.430,1.16071,12.567,1.16071,43.815,1.16071,180.708,1.16071,43.205,1.16071,33.000,1.16071,0.756,1.16071,233.913,1.16071,1304.026,1.16071,11.733,,,1.16071,461.834,1.16071,40.260,1.16071,1.270,1.16071,2408.610,1.16071,0.000,1.16071,578.358,1.16071,120.905,1.16071,54.133,,,1.16071,984.533,,,1.16071,118.599,,,,,,,1.16071,312.381
1.19296,142.634,1.19296,52.002,,,1.19296,788.816,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19296,15370.923,1.19296,1983.500,,,1.19296,251.941,,,1.19296,178.892,,,1.19296,185.671,1.19296,330.343,,,1.19296,443.110,1.19296,404.922,,,1.19296,439.133,1.19296,618.865,1.19296,413.956,1.19296,1.917,1.19296,510.818,1.19296,111.285,1.19296,530.685,1.19296,118.784,,,,,,,1.19296,593.508,,,1.19296,358.536,,,1.19296,33.168,1.19296,290.581,1.19296,231.416,1.19296,53.371,1.19296,2819.745,1.19296,814.619,1.19296,1318.558,1.19296,947.907,1.19296,237.510,1.19296,87.128,1.19296,375.748,1.19296,445.658,1.19296,486.906,1.19296,472.201,1.19296,1266.290,1.19296,10.321,1.19296,0.001,1.19296,111.125,1.19296,181.053,1.19296,56.655,1.19296,28.019,1.19296,1.160,1.19296,124.142,1.19296,1551.069,1.19296,5.640,,,1.19296,564.665,1.19296,72.973,1.19296,2.315,1.19296,1081.574,1.19296,0.000,1.19296,516.883,1.19296,178.398,1.19296,16.048,,,1.19296,300.490,,,1.19296,170.521,,,,,,,1.19296,262.864
1.22520,124.735,1.22520,83.804,,,1.22520,803.547,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22520,16030.171,1.22520,2037.917,,,1.22520,192.052,,,1.22520,210.512,,,1.22520,282.963,1.22520,360.497,,,1.22520,386.700,1.22520,336.613,,,1.22520,370.693,1.22520,92.233,1.22520,546.804,1.22520,21.973,1.22520,406.366,1.22520,163.128,1.22520,209.511,1.22520,232.357,,,,,,,1.22520,467.306,,,1.22520,345.956,,,1.22520,257.798,1.22520,305.409,1.22520,285.935,1.22520,0.000,1.22520,2465.137,1.22520,581.673,1.22520,1309.421,1.22520,806.872,1.22520,519.171,1.22520,94.279,1.22520,580.324,1.22520,417.870,,,1.22520,366.074,1.22520,378.050,1.22520,11.922,1.22520,0.000,1.22520,193.396,1.22520,172.920,1.22520,20.525,1.22520,30.239,,,1.22520,44.983,1.22520,1800.543,1.22520,5.697,,,1.22520,752.818,1.22520,61.395,1.22520,69.541,1.22520,215.912,1.22520,14.261,1.22520,398.065,1.22520,215.907,1.22520,0.000,,,1.22520,20.777,,,1.22520,222.731,,,,,,,1.22520,273.542
1.25744,65.822,,,,,1.25744,831.916,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25744,14253.712,1.25744,1805.250,,,1.25744,88.494,,,1.25744,237.569,,,1.25744,327.156,1.25744,350.890,,,1.25744,363.830,1.25744,302.777,,,1.25744,360.600,1.25744,10.574,,,1.25744,108.971,1.25744,375.345,1.25744,357.630,1.25744,70.319,1.25744,389.255,,,,,,,1.25744,453.223,,,1.25744,348.855,,,1.25744,825.977,1.25744,316.510,1.25744,353.318,1.25744,0.000,1.25744,1948.837,1.25744,387.589,1.25744,1174.796,1.25744,651.853,1.25744,758.242,1.25744,119.833,1.25744,753.737,1.25744,418.737,,,1.25744,276.375,1.25744,62.481,1.25744,7.463,1.25744,0.000,1.25744,265.061,1.25744,150.199,1.25744,1.225,1.25744,55.849,,,1.25744,9.365,1.25744,1848.940,1.25744,15.788,,,1.25744,969.743,1.25744,36.540,1.25744,226.596,1.25744,4.314,1.25744,91.783,1.25744,258.042,,,1.25744,0.000,,,1.25744,0.000,,,1.25744,208.852,,,,,,,1.25744,325.884
1.28968,32.079,,,,,1.28968,860.565,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28968,10605.985,,,,,1.28968,9.563,,,1.28968,314.070,,,1.28968,315.780,1.28968,332.873,,,1.28968,359.122,1.28968,305.237,,,1.28968,393.128,1.28968,25.753,,,1.28968,240.867,1.28968,420.798,1.28968,529.228,1.28968,36.019,1.28968,485.202,,,,,,,1.28968,496.395,,,1.28968,392.499,,,1.28968,1683.254,1.28968,305.841,1.28968,388.832,1.28968,0.000,1.28968,1324.588,1.28968,242.224,1.28968,937.727,1.28968,518.945,1.28968,874.316,1.28968,191.751,1.28968,850.781,1.28968,453.656,,,1.28968,192.546,1.28968,2.521,1.28968,39.391,1.28968,11.067,1.28968,303.098,,,,,1.28968,97.745,,,1.28968,8.189,,,1.28968,26.499,,,,,1.28968,21.844,1.28968,348.407,1.28968,0.000,1.28968,235.549,,,,,1.28968,10.533,,,1.28968,0.000,,,,,,,,,,,1.28968,409.251
1.32192,72.503,,,,,1.32192,852.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32192,471.736,,,1.32192,320.474,1.32192,315.711,,,1.32192,353.188,1.32192,329.888,,,1.32192,427.831,1.32192,52.393,,,1.32192,360.759,1.32192,463.715,1.32192,581.824,1.32192,51.211,1.32192,498.168,,,,,,,1.32192,531.907,,,1.32192,431.503,,,1.32192,2652.028,1.32192,277.378,1.32192,404.996,1.32192,0.000,1.32192,732.327,1.32192,155.395,1.32192,650.777,1.32192,421.023,1.32192,858.812,1.32192,305.523,1.32192,838.485,1.32192,507.924,,,1.32192,79.260,1.32192,0.000,1.32192,98.103,1.32192,61.515,1.32192,297.941,,,,,1.32192,61.171,,,,,,,1.32192,22.720,,,,,1.32192,56.617,1.32192,493.641,1.32192,0.000,1.32192,360.574,,,,,,,,,1.32192,0.000,,,,,,,,,,,1.32192,503.395
1.35417,175.997,,,,,1.35417,796.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35417,622.923,,,1.35417,338.682,1.35417,309.681,,,1.35417,357.887,1.35417,326.106,,,1.35417,447.965,1.35417,150.920,,,1.35417,449.828,1.35417,450.195,1.35417,528.813,1.35417,130.416,1.35417,478.852,,,,,,,1.35417,509.981,,,1.35417,445.171,,,1.35417,3477.210,1.35417,224.229,1.35417,450.481,1.35417,3.474,1.35417,386.128,1.35417,119.729,1.35417,389.950,1.35417,430.370,1.35417,752.924,1.35417,382.377,1.35417,764.685,1.35417,544.926,,,1.35417,18.113,1.35417,8.553,1.35417,142.828,1.35417,131.026,1.35417,277.217,,,,,1.35417,22.826,,,,,,,1.35417,11.858,,,,,1.35417,180.789,1.35417,714.402,1.35417,0.000,1.35417,396.079,,,,,,,,,1.35417,0.729,,,,,,,,,,,1.35417,554.106
1.38641,311.622,,,,,1.38641,703.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38641,670.655,,,1.38641,394.317,1.38641,327.305,,,1.38641,391.374,,,,,,,1.38641,251.617,,,1.38641,495.065,1.38641,372.488,,,1.38641,308.903,1.38641,470.235,,,,,,,1.38641,404.374,,,1.38641,396.321,,,1.38641,3884.353,1.38641,159.809,1.38641,534.026,1.38641,87.683,1.38641,183.524,1.38641,98.115,1.38641,224.688,,,1.38641,633.468,1.38641,392.105,1.38641,686.773,1.38641,547.536,,,,,1.38641,57.515,1.38641,172.036,1.38641,192.579,1.38641,317.231,,,,,1.38641,4.614,,,,,,,1.38641,106.426,,,,,1.38641,299.593,1.38641,955.897,1.38641,28.470,1.38641,342.144,,,,,,,,,1.38641,33.903,,,,,,,,,,,1.38641,528.288
,,,,,,1.41865,576.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41865,620.161,,,1.41865,584.003,1.41865,348.641,,,1.41865,448.887,,,,,,,1.41865,304.427,,,1.41865,484.005,1.41865,248.688,,,1.41865,539.752,1.41865,478.067,,,,,,,,,,,1.41865,327.806,,,1.41865,3721.420,1.41865,139.986,1.41865,599.841,1.41865,434.498,1.41865,53.594,1.41865,60.983,1.41865,178.661,,,1.41865,520.602,1.41865,334.441,1.41865,619.477,1.41865,508.537,,,,,1.41865,196.718,1.41865,184.013,1.41865,249.515,1.41865,460.218,,,,,1.41865,0.666,,,,,,,1.41865,431.706,,,,,1.41865,349.907,1.41865,1160.343,1.41865,139.034,1.41865,276.376,,,,,,,,,1.41865,197.092,,,,,,,,,,,1.41865,423.287
,,,,,,1.45089,429.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45089,479.661,,,1.45089,818.520,1.45089,374.850,,,1.45089,526.288,,,,,,,1.45089,320.087,,,,,1.45089,154.005,,,1.45089,718.250,,,,,,,,,,,,,1.45089,270.274,,,1.45089,3017.507,,,1.45089,579.955,1.45089,870.946,1.45089,22.291,1.45089,55.204,1.45089,229.774,,,1.45089,428.449,1.45089,234.025,1.45089,573.122,1.45089,434.813,,,,,1.45089,403.931,1.45089,176.298,1.45089,287.116,1.45089,593.346,,,,,1.45089,17.991,,,,,,,,,,,,,1.45089,307.535,1.45089,1330.427,1.45089,213.188,1.45089,239.781,,,,,,,,,1.45089,443.604,,,,,,,,,,,1.45089,278.683
,,,,,,1.48313,382.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48313,304.934,,,1.48313,991.007,1.48313,426.206,,,1.48313,583.365,,,,,,,,,,,,,,,,,1.48313,754.796,,,,,,,,,,,,,,,,,,,,,1.48313,446.589,1.48313,1272.346,1.48313,37.699,1.48313,73.716,1.48313,432.314,,,1.48313,408.250,1.48313,117.398,1.48313,558.288,1.48313,348.565,,,,,1.48313,600.495,,,1.48313,289.534,1.48313,660.030,,,,,1.48313,126.881,,,,,,,,,,,,,1.48313,219.611,1.48313,1474.258,1.48313,200.223,,,,,,,,,,,1.48313,695.264,,,,,,,,,,,1.48313,173.344
,,,,,,1.51538,374.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51538,206.834,,,1.51538,1054.096,1.51538,509.286,,,1.51538,565.440,,,,,,,,,,,,,,,,,1.51538,648.669,,,,,,,,,,,,,,,,,,,,,1.51538,240.459,1.51538,1536.967,1.51538,65.558,1.51538,138.859,1.51538,665.452,,,1.51538,510.606,,,1.51538,599.586,1.51538,285.778,,,,,1.51538,644.061,,,1.51538,254.745,1.51538,634.109,,,,,1.51538,261.898,,,,,,,,,,,,,,,1.51538,1444.977,,,,,,,,,,,,,1.51538,926.383,,,,,,,,,,,1.51538,116.921
,,,,,,1.54762,362.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54762,294.075,,,1.54762,999.959,1.54762,617.290,,,1.54762,469.532,,,,,,,,,,,,,,,,,1.54762,532.075,,,,,,,,,,,,,,,,,,,,,,,1.54762,1655.930,1.54762,141.869,1.54762,311.926,1.54762,789.316,,,1.54762,672.778,,,1.54762,682.114,1.54762,192.084,,,,,1.54762,623.071,,,1.54762,188.311,1.54762,547.148,,,,,1.54762,382.988,,,,,,,,,,,,,,,1.54762,1301.647,,,,,,,,,,,,,1.54762,1109.877,,,,,,,,,,,1.54762,92.018
