Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86
0.83829,1087.623,0.83829,6371.523,0.83829,2269.681,0.83829,22.740,0.83829,1517.333,0.838294,4773.185,0.83829,441.945,0.838294,1912.267,0.83829,2250.597,0.838294,1997.075,0.83829,3246.430,0.83829,3754.190,0.83829,117.533,0.83829,1098.003,,,,,0.838294,6362.546,0.83829,1910.094,0.83829,286.133,0.838294,6182.764,0.83829,2216.728,0.838294,5883.392,0.83829,379.983,0.838294,2622.117,0.83829,1090.792,0.83829,57.508,0.83829,770.030,0.83829,3.015,0.83829,1308.091,0.838294,1393.568,0.83829,637.826,0.83829,1287.531,0.83829,205.604,0.83829,266.438,0.83829,1161.418,0.83829,1974.536,0.83829,808.233,0.83829,1053.758,0.83829,2859.414,,,0.838294,1419.187,0.83829,2631.712,0.838294,171.147,0.83829,529.622,0.83829,3612.624,0.83829,22.618,0.83829,707.901,0.83829,385.640,0.83829,2408.375,0.83829,3117.591,0.83829,2217.058,0.83829,387.518,0.83829,819.167,0.83829,188.971,0.83829,1.695,0.83829,499.123,0.83829,1126.764,0.83829,2533.721,0.83829,6525.661,0.83829,1158.181,0.83829,614.544,0.83829,87.145,0.83829,7853.186,0.83829,52.758,0.83829,4071.171,0.83829,76.338,0.83829,392.501,0.83829,3170.382,0.83829,280.187,0.83829,1589.645,0.83829,3427.790,0.83829,107.138,0.83829,15.224,0.83829,1017.936,0.83829,1869.624,0.83829,0.000,0.83829,906.963,0.83829,1837.073,0.83829,2416.429,0.838294,3061.412,0.83829,803.798,0.838294,2050.108,0.83829,2141.208,0.838294,5951.117,0.83829,4481.564,0.838294,4187.663,0.83829,164.501
0.87054,2122.543,0.87054,6206.636,0.87054,2131.853,0.87054,30.935,0.87054,1103.767,0.870536,4584.292,0.87054,433.095,0.870536,1532.814,0.87054,3345.918,,,0.87054,3119.072,0.87054,4187.001,0.87054,354.533,0.87054,1099.984,,,,,0.870536,6816.552,0.87054,1810.628,0.87054,444.133,0.870536,5516.157,0.87054,4036.360,0.870536,5141.303,0.87054,268.229,,,0.87054,745.083,0.87054,0.000,0.87054,997.782,0.87054,16.757,0.87054,1311.709,0.870536,1087.937,0.87054,1066.609,0.87054,507.691,0.87054,410.539,0.87054,9.931,0.87054,1299.824,0.87054,2263.769,0.87054,434.268,0.87054,702.189,0.87054,2238.550,,,0.870536,1057.755,0.87054,2234.972,0.870536,54.047,0.87054,964.624,0.87054,5291.948,0.87054,7.408,0.87054,860.101,0.87054,683.725,0.87054,2238.979,0.87054,3130.978,0.87054,1779.604,0.87054,985.390,0.87054,1125.112,0.87054,353.663,0.87054,7.635,0.87054,261.033,0.87054,1930.576,0.87054,5783.825,0.87054,5743.809,0.87054,727.484,0.87054,723.541,0.87054,73.603,0.87054,5837.510,0.87054,234.652,0.87054,3685.018,0.87054,7.181,0.87054,311.147,0.87054,3504.538,0.87054,289.637,0.87054,1963.254,0.87054,6286.301,0.87054,618.376,0.87054,0.000,0.87054,1164.924,0.87054,1274.607,0.87054,15.327,0.87054,1518.635,0.87054,1883.300,0.87054,3442.889,0.870536,2882.119,0.87054,317.225,0.870536,2162.461,0.87054,2663.602,0.870536,5498.959,0.87054,3449.781,0.870536,4297.718,0.87054,321.479
0.90278,3477.094,0.90278,5942.639,0.90278,1905.514,0.90278,203.214,0.90278,942.667,0.902778,3836.104,0.90278,515.560,0.902778,1175.610,0.90278,4134.728,,,0.90278,2667.640,0.90278,4253.061,0.90278,682.933,0.90278,1260.489,,,,,0.902778,7350.647,0.90278,1808.317,0.90278,642.500,0.902778,4840.362,0.90278,5317.387,0.902778,4178.767,0.90278,217.449,,,0.90278,568.911,0.90278,11.144,0.90278,1114.413,0.90278,41.573,0.90278,1011.439,0.902778,955.539,0.90278,1483.472,0.90278,140.948,0.90278,678.618,0.90278,1.184,0.90278,1430.766,0.90278,2494.966,0.90278,364.130,0.90278,547.464,0.90278,1732.707,,,0.902778,845.968,0.90278,1748.708,0.902778,15.500,0.90278,1380.671,0.90278,6148.906,0.90278,0.803,0.90278,988.002,0.90278,1112.122,0.90278,2025.765,0.90278,2846.806,0.90278,1425.952,0.90278,1640.095,0.90278,1434.501,0.90278,488.690,0.90278,96.137,0.90278,91.570,0.90278,3601.775,0.90278,8690.886,0.90278,4912.564,0.90278,238.152,0.90278,1143.578,0.90278,56.519,0.90278,3485.311,0.90278,527.068,0.90278,3104.487,0.90278,0.000,0.90278,218.138,0.90278,3789.394,0.90278,421.185,0.90278,2463.147,0.90278,9133.914,0.90278,1411.447,0.90278,0.000,0.90278,1094.206,0.90278,599.635,0.90278,448.601,0.90278,2176.932,0.90278,1916.206,0.90278,4260.145,0.902778,2696.621,0.90278,25.764,0.902778,2025.027,0.90278,3151.273,0.902778,4599.680,0.90278,2508.323,0.902778,3984.120,0.90278,468.440
0.93502,4846.043,0.93502,5577.068,0.93502,1620.443,0.93502,355.767,0.93502,1024.133,0.935020,3062.100,0.93502,732.010,0.935020,902.751,0.93502,4458.873,,,0.93502,2306.894,0.93502,4007.362,0.93502,1040.400,0.93502,1837.777,,,,,0.935020,7546.423,0.93502,1884.617,0.93502,1121.833,0.935020,4016.289,0.93502,5877.361,0.935020,3171.250,0.93502,175.616,,,0.93502,445.407,0.93502,119.447,0.93502,1172.271,0.93502,157.213,0.93502,600.318,0.935020,864.979,0.93502,1784.204,0.93502,13.912,0.93502,979.279,0.93502,41.092,0.93502,1421.729,0.93502,2664.772,0.93502,425.107,0.93502,426.578,0.93502,1386.143,,,0.935020,709.985,0.93502,1121.554,,,0.93502,1720.066,0.93502,5970.113,0.93502,8.031,0.93502,1138.726,0.93502,1630.697,0.93502,1746.214,0.93502,2436.631,0.93502,1101.969,0.93502,2079.487,0.93502,1717.242,0.93502,529.131,0.93502,212.637,0.93502,40.174,0.93502,5155.489,0.93502,10487.713,0.93502,4301.114,0.93502,13.258,0.93502,1596.187,0.93502,51.232,0.93502,1651.593,0.93502,1334.896,0.93502,2588.387,0.93502,0.000,0.93502,109.119,0.93502,3973.991,0.93502,627.214,0.93502,3193.610,0.93502,11286.535,0.93502,2012.156,0.93502,0.000,0.93502,763.357,0.93502,149.739,0.93502,1304.104,0.93502,2966.755,0.93502,1863.471,0.93502,4821.989,0.935020,2512.550,0.93502,0.000,0.935020,1738.172,0.93502,3620.354,0.935020,3538.931,0.93502,2018.312,0.935020,3441.593,0.93502,608.009
0.96726,5756.851,0.96726,5389.178,0.96726,1365.326,0.96726,798.320,0.96726,1176.367,0.967262,2514.919,0.96726,1079.677,,,0.96726,4137.305,,,0.96726,2199.757,0.96726,3521.649,0.96726,1548.133,0.96726,2607.083,,,,,,,0.96726,1941.684,0.96726,1921.983,,,0.96726,5826.354,,,0.96726,188.478,,,0.96726,265.367,0.96726,442.864,0.96726,1198.238,0.96726,537.518,0.96726,371.739,0.967262,756.546,0.96726,1814.993,0.96726,0.174,0.96726,1275.679,0.96726,255.001,0.96726,1345.723,0.96726,3113.536,0.96726,362.046,0.96726,260.929,0.96726,1182.958,,,0.967262,544.804,0.96726,567.886,,,0.96726,1958.627,0.96726,4970.070,0.96726,110.446,0.96726,1425.064,0.96726,2017.774,0.96726,1318.903,0.96726,2072.939,0.96726,645.512,0.96726,2288.259,0.96726,1943.766,0.96726,498.089,0.96726,395.810,0.96726,72.353,0.96726,5967.297,0.96726,10953.382,0.96726,4238.950,0.96726,0.000,0.96726,1969.307,0.96726,100.261,0.96726,728.072,0.96726,2919.328,0.96726,2232.933,0.96726,0.282,0.96726,43.409,0.96726,4076.837,0.96726,811.761,0.96726,4150.661,0.96726,12633.946,0.96726,2315.969,0.96726,4.171,0.96726,435.911,0.96726,17.500,0.96726,2085.923,0.96726,3808.000,0.96726,1711.767,0.96726,5326.915,0.967262,2221.253,0.96726,0.000,0.967262,1388.980,0.96726,3982.579,0.967262,2491.776,0.96726,1743.529,0.967262,2958.498,0.96726,784.805
0.99950,5887.781,0.99950,5483.589,0.99950,1192.122,0.99950,1614.691,0.99950,1235.433,0.999504,2134.725,0.99950,1511.369,,,0.99950,3342.950,,,0.99950,2149.085,0.99950,2937.640,0.99950,1862.000,0.99950,3103.888,,,,,,,0.99950,1781.096,0.99950,3122.333,,,0.99950,5370.639,,,0.99950,242.911,,,0.99950,64.339,0.99950,856.675,0.99950,1160.120,0.99950,1000.014,0.99950,388.308,,,0.99950,1667.531,0.99950,3.181,0.99950,1643.692,0.99950,666.176,0.99950,1411.911,0.99950,4142.581,0.99950,227.649,0.99950,140.922,0.99950,1254.250,,,,,0.99950,316.189,,,0.99950,2022.970,0.99950,3668.380,0.99950,429.500,0.99950,1912.697,0.99950,2222.431,0.99950,760.458,0.99950,1874.026,0.99950,178.348,0.99950,2436.418,0.99950,2069.627,0.99950,517.709,0.99950,947.639,0.99950,233.619,0.99950,5947.909,0.99950,10107.497,0.99950,4813.365,0.99950,0.000,0.99950,2336.316,0.99950,219.831,0.99950,463.130,0.99950,4878.484,0.99950,1950.621,0.99950,29.928,0.99950,32.097,0.99950,4236.346,0.99950,1033.223,0.99950,5093.455,0.99950,13413.597,0.99950,2491.076,0.99950,73.486,0.99950,172.773,0.99950,0.088,0.99950,2588.625,0.99950,4650.232,0.99950,1538.441,0.99950,5896.346,0.999504,1870.953,0.99950,22.592,0.999504,1163.943,0.99950,4075.887,0.999504,1609.955,0.99950,1429.161,,,0.99950,980.715
1.03175,5211.324,1.03175,5575.795,1.03175,1028.800,1.03175,2365.065,1.03175,1178.983,,,1.03175,1903.997,,,1.03175,2561.239,,,1.03175,1932.447,1.03175,2454.752,1.03175,1798.100,1.03175,3013.337,,,,,,,1.03175,1378.551,1.03175,4623.983,,,1.03175,4284.732,,,1.03175,286.101,,,1.03175,3.630,1.03175,1272.344,1.03175,1030.286,1.03175,1402.533,1.03175,700.822,,,1.03175,1618.238,1.03175,7.340,1.03175,2144.531,1.03175,1124.410,1.03175,1746.104,1.03175,5486.357,1.03175,143.646,1.03175,253.611,1.03175,1305.431,,,,,1.03175,193.512,,,1.03175,1920.033,1.03175,2559.869,1.03175,826.450,1.03175,2415.370,1.03175,2314.910,1.03175,290.497,1.03175,1724.054,1.03175,5.455,1.03175,2530.490,1.03175,2021.338,1.03175,633.120,1.03175,1987.564,1.03175,668.893,1.03175,5355.996,1.03175,8299.053,1.03175,5740.039,1.03175,4.813,1.03175,2564.342,1.03175,446.886,1.03175,829.294,1.03175,6603.823,1.03175,1655.795,1.03175,166.534,1.03175,22.393,1.03175,4561.963,1.03175,1266.668,1.03175,5542.732,1.03175,13936.622,1.03175,2526.192,1.03175,260.778,1.03175,25.549,1.03175,142.868,1.03175,2872.808,1.03175,5259.664,1.03175,1436.423,1.03175,6302.786,1.031746,1596.113,1.03175,157.338,1.031746,932.685,1.03175,3873.251,1.031746,1098.854,1.03175,1067.646,,,1.03175,1143.310
1.06399,4061.022,1.06399,5290.757,1.06399,745.151,1.06399,2877.999,1.06399,1301.383,,,1.06399,2267.148,,,1.06399,2144.732,,,1.06399,1646.177,1.06399,2136.190,1.06399,1490.467,1.06399,2420.934,,,,,,,1.06399,943.862,1.06399,6020.917,,,1.06399,2934.946,,,1.06399,307.974,,,1.06399,0.420,1.06399,1570.579,1.06399,824.153,1.06399,1783.521,1.06399,1483.865,,,1.06399,1724.237,1.06399,42.458,1.06399,2601.167,1.06399,1407.798,1.06399,2181.982,1.06399,6607.596,1.06399,316.577,1.06399,604.898,1.06399,1081.267,,,,,1.06399,373.800,,,1.06399,1761.622,1.06399,1913.092,1.06399,1164.086,1.06399,2884.682,1.06399,2266.524,1.06399,105.496,1.06399,1449.781,1.06399,0.000,1.06399,2418.873,1.06399,1738.676,1.06399,672.337,1.06399,3653.681,1.06399,1129.759,1.06399,4492.071,1.06399,6150.115,1.06399,6582.865,1.06399,50.549,1.06399,2607.565,1.06399,742.480,1.06399,2150.025,1.06399,7679.094,1.06399,1335.352,1.06399,389.889,1.06399,27.234,1.06399,4809.857,1.06399,1488.841,1.06399,5425.353,1.06399,14075.512,1.06399,2172.375,1.06399,460.705,1.06399,25.333,1.06399,774.843,1.06399,2938.011,1.06399,5285.701,1.06399,1432.228,1.06399,6097.446,,,1.06399,536.533,,,1.06399,3569.459,,,1.06399,749.836,,,1.06399,1432.755
1.09623,3036.907,1.09623,4547.631,1.09623,410.757,1.09623,3518.607,,,,,1.09623,2408.226,,,1.09623,2207.402,,,1.09623,1493.840,1.09623,1937.591,1.09623,1126.700,1.09623,1611.956,,,,,,,1.09623,611.576,1.09623,7166.083,,,1.09623,1733.753,,,1.09623,319.302,,,1.09623,20.226,1.09623,1727.711,1.09623,575.706,1.09623,2277.885,1.09623,2341.072,,,1.09623,1935.238,1.09623,235.759,1.09623,2774.552,1.09623,1637.332,1.09623,2539.099,1.09623,7316.884,1.09623,798.867,1.09623,971.857,1.09623,860.360,,,,,1.09623,994.667,,,1.09623,1572.018,,,1.09623,1341.084,1.09623,3642.087,1.09623,2192.656,1.09623,73.149,1.09623,1037.979,1.09623,0.000,1.09623,2118.487,1.09623,1262.001,1.09623,622.015,1.09623,5907.427,1.09623,1412.508,1.09623,3698.818,1.09623,4337.121,1.09623,7221.778,1.09623,313.464,1.09623,2617.096,1.09623,1032.556,1.09623,3669.774,1.09623,8028.297,1.09623,1026.140,1.09623,604.563,1.09623,76.152,1.09623,4601.515,1.09623,1641.473,1.09623,5205.911,,,1.09623,1448.050,1.09623,831.036,1.09623,113.157,1.09623,1672.304,1.09623,2705.265,1.09623,4640.138,1.09623,1438.344,1.09623,5134.765,,,1.09623,1165.239,,,1.09623,3344.795,,,1.09623,523.434,,,1.09623,2078.227
1.12847,2521.450,1.12847,3394.708,1.12847,190.629,1.12847,4647.768,,,,,,,,,1.12847,2425.190,,,,,,,1.12847,768.600,,,,,,,,,1.12847,461.095,1.12847,8082.317,,,1.12847,1097.382,,,1.12847,455.386,,,1.12847,218.817,1.12847,1853.455,1.12847,318.492,1.12847,2954.037,1.12847,2820.837,,,1.12847,2373.348,1.12847,995.100,1.12847,2557.935,1.12847,1943.178,1.12847,2786.316,1.12847,7768.015,1.12847,1316.575,1.12847,1050.308,1.12847,905.080,,,,,1.12847,1667.052,,,1.12847,1212.734,,,1.12847,1494.761,1.12847,4570.732,1.12847,2450.505,1.12847,169.433,1.12847,644.665,1.12847,16.721,1.12847,1977.511,1.12847,800.544,1.12847,603.187,1.12847,8272.705,1.12847,1505.836,1.12847,3311.226,1.12847,2925.988,1.12847,7675.780,1.12847,718.140,1.12847,2859.408,1.12847,1313.838,1.12847,4643.511,1.12847,7637.211,1.12847,786.177,1.12847,794.074,1.12847,127.456,1.12847,3819.484,1.12847,1682.565,1.12847,5332.951,,,1.12847,725.270,1.12847,1452.855,1.12847,362.250,1.12847,2410.935,1.12847,2126.998,1.12847,3580.939,1.12847,1349.942,1.12847,3824.524,,,1.12847,1762.433,,,1.12847,3189.621,,,,,,,1.12847,3097.776
1.16071,2510.717,1.16071,2391.453,,,1.16071,5967.410,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16071,498.864,1.16071,8726.467,,,1.16071,815.350,,,1.16071,609.654,,,1.16071,738.665,1.16071,1926.181,,,1.16071,3732.233,1.16071,2896.255,,,1.16071,3100.241,1.16071,2137.331,1.16071,2108.883,1.16071,2280.250,1.16071,3068.022,1.16071,7988.149,1.16071,1698.245,1.16071,961.174,,,,,,,1.16071,2265.925,,,1.16071,742.316,,,1.16071,1636.280,1.16071,5410.100,1.16071,3176.602,1.16071,495.332,1.16071,460.325,1.16071,219.174,1.16071,2190.923,1.16071,577.526,1.16071,605.021,1.16071,10143.245,1.16071,1576.218,1.16071,3457.643,1.16071,1757.875,1.16071,7845.852,1.16071,953.890,1.16071,3253.896,1.16071,1621.662,1.16071,4853.215,1.16071,6688.295,1.16071,646.518,1.16071,951.345,1.16071,127.763,1.16071,2854.717,1.16071,1646.545,1.16071,5697.679,,,1.16071,333.180,1.16071,2359.705,1.16071,770.937,1.16071,2904.698,1.16071,1313.715,1.16071,2419.216,1.16071,1170.383,1.16071,2790.117,,,1.16071,2085.397,,,1.16071,2984.504,,,,,,,1.16071,4322.896
1.19296,2649.458,1.19296,1915.913,,,1.19296,6660.038,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19296,633.928,1.19296,9074.283,,,1.19296,695.959,,,1.19296,656.244,,,1.19296,1310.838,1.19296,1767.688,,,1.19296,4449.128,1.19296,2688.759,,,1.19296,3880.014,1.19296,3171.436,1.19296,1575.675,1.19296,2379.390,1.19296,3351.004,1.19296,7899.849,1.19296,2021.417,1.19296,986.783,,,,,,,1.19296,2747.971,,,1.19296,411.299,,,1.19296,1750.733,1.19296,5911.878,1.19296,4102.607,1.19296,959.117,1.19296,361.243,1.19296,677.067,1.19296,2675.165,1.19296,422.644,1.19296,542.884,1.19296,11095.090,1.19296,1698.381,1.19296,3995.021,1.19296,824.126,1.19296,7596.979,1.19296,1122.545,1.19296,3750.777,1.19296,1864.731,1.19296,4489.526,1.19296,5313.851,1.19296,591.346,1.19296,1033.764,1.19296,147.412,1.19296,2147.841,1.19296,1501.935,1.19296,5813.013,,,1.19296,192.813,1.19296,3528.012,1.19296,1126.290,1.19296,3136.075,1.19296,496.124,1.19296,1459.565,1.19296,1083.577,1.19296,2210.652,,,1.19296,2269.807,,,1.19296,2684.302,,,,,,,1.19296,5516.446
1.22520,2584.448,1.22520,1885.946,,,1.22520,6278.109,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22520,741.810,1.22520,9331.467,,,1.22520,573.087,,,1.22520,643.078,,,1.22520,1907.960,1.22520,1340.616,,,1.22520,5041.373,1.22520,2468.729,,,1.22520,4388.799,1.22520,3934.143,1.22520,1072.608,1.22520,2153.615,1.22520,3497.924,1.22520,7544.197,1.22520,2429.701,1.22520,1140.686,,,,,,,1.22520,3008.659,,,1.22520,324.910,,,1.22520,1907.722,1.22520,5960.693,1.22520,4862.881,1.22520,1398.570,1.22520,368.982,1.22520,1345.136,1.22520,3712.259,1.22520,226.004,1.22520,584.716,1.22520,11211.656,1.22520,1845.471,1.22520,4703.375,,,1.22520,6934.352,1.22520,1402.294,1.22520,4279.134,1.22520,2010.122,1.22520,3871.979,1.22520,4041.533,1.22520,534.631,1.22520,982.777,,,1.22520,1720.171,1.22520,1342.771,1.22520,5711.044,,,1.22520,104.828,1.22520,4932.935,1.22520,1431.365,1.22520,3148.707,1.22520,52.826,1.22520,1031.237,1.22520,1212.122,1.22520,1882.759,,,1.22520,2594.084,,,1.22520,2381.095,,,,,,,1.22520,6399.121
1.25744,2518.047,,,,,1.25744,5154.295,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25744,865.818,1.25744,9468.066,,,1.25744,465.268,,,1.25744,694.650,,,1.25744,2527.182,1.25744,789.978,,,1.25744,5569.245,1.25744,2458.941,,,1.25744,4572.946,1.25744,4309.395,,,1.25744,1835.503,1.25744,3514.916,1.25744,7039.246,1.25744,2838.017,1.25744,1246.765,,,,,,,1.25744,3070.339,,,1.25744,396.626,,,1.25744,2094.961,1.25744,5888.977,1.25744,5557.229,1.25744,1751.724,1.25744,451.743,1.25744,1924.741,1.25744,5495.090,1.25744,94.132,1.25744,755.558,1.25744,10868.896,1.25744,1928.980,1.25744,5483.798,,,1.25744,6083.183,1.25744,1704.854,1.25744,4608.146,1.25744,2167.127,1.25744,3164.574,1.25744,3195.339,1.25744,479.760,1.25744,770.613,,,1.25744,1324.876,1.25744,1220.741,1.25744,5475.356,,,1.25744,79.208,1.25744,6390.819,1.25744,1812.068,1.25744,3094.395,1.25744,0.063,1.25744,936.786,,,1.25744,1595.949,,,1.25744,3017.829,,,1.25744,2129.895,,,,,,,1.25744,6940.167
1.28968,2463.708,,,,,1.28968,3930.783,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28968,1067.630,,,,,1.28968,394.596,,,1.28968,893.974,,,1.28968,2868.996,1.28968,389.992,,,1.28968,6076.562,1.28968,2570.050,,,1.28968,4607.512,1.28968,4348.946,,,1.28968,1422.011,1.28968,3451.844,1.28968,6401.165,1.28968,3095.899,1.28968,1111.123,,,,,,,1.28968,3135.064,,,1.28968,561.904,,,1.28968,2104.371,1.28968,5624.909,1.28968,6547.624,1.28968,2067.057,1.28968,568.445,1.28968,2330.260,1.28968,7635.507,1.28968,44.735,1.28968,1068.428,1.28968,10223.736,1.28968,1955.949,1.28968,6295.389,,,1.28968,5204.914,1.28968,1879.586,1.28968,4531.381,1.28968,2554.530,1.28968,2643.958,,,,,1.28968,468.472,,,1.28968,945.312,,,1.28968,5093.887,,,,,1.28968,7683.104,1.28968,2135.893,1.28968,3180.740,1.28968,4.211,,,,,1.28968,1316.232,,,1.28968,3183.253,,,,,,,,,,,1.28968,7194.338
1.32192,2362.695,,,,,1.32192,3076.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32192,1165.358,,,1.32192,2723.136,1.32192,251.558,,,1.32192,6347.338,1.32192,2595.501,,,1.32192,4709.707,1.32192,4320.332,,,1.32192,979.918,1.32192,3311.635,1.32192,5495.762,1.32192,3012.141,1.32192,1024.745,,,,,,,1.32192,3062.006,,,1.32192,815.361,,,1.32192,1671.656,1.32192,5367.801,1.32192,7683.863,1.32192,2406.818,1.32192,802.188,1.32192,2663.612,1.32192,9683.640,1.32192,42.890,1.32192,1503.447,1.32192,9424.738,1.32192,1987.053,1.32192,6952.062,,,1.32192,4375.898,1.32192,1886.282,1.32192,4266.584,1.32192,3175.019,1.32192,2490.844,,,,,1.32192,246.093,,,,,,,1.32192,4365.720,,,,,1.32192,8527.825,1.32192,2244.726,1.32192,3450.419,1.32192,48.964,,,,,,,,,1.32192,3010.884,,,,,,,,,,,1.32192,7102.554
1.35417,2252.554,,,,,1.35417,2565.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35417,1407.540,,,1.35417,2365.593,1.35417,263.708,,,1.35417,6228.397,1.35417,2486.819,,,1.35417,4936.827,1.35417,4272.302,,,1.35417,603.986,1.35417,2983.836,1.35417,4191.205,1.35417,2477.303,1.35417,1218.214,,,,,,,1.35417,2707.943,,,1.35417,1044.213,,,1.35417,927.530,1.35417,5224.348,1.35417,8322.969,1.35417,2720.887,1.35417,1009.971,1.35417,2846.253,1.35417,11466.840,1.35417,32.400,1.35417,2057.825,1.35417,8660.898,1.35417,2148.179,1.35417,7134.198,,,1.35417,3615.021,1.35417,1899.640,1.35417,4131.638,1.35417,3885.891,1.35417,2705.289,,,,,1.35417,198.718,,,,,,,1.35417,3567.183,,,,,1.35417,8731.694,1.35417,2272.863,1.35417,3696.798,1.35417,183.826,,,,,,,,,1.35417,2684.899,,,,,,,,,,,1.35417,6511.759
1.38641,2344.335,,,,,1.38641,1927.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38641,1621.172,,,1.38641,2362.589,1.38641,321.898,,,1.38641,5853.158,,,,,,,1.38641,3990.731,,,1.38641,358.058,1.38641,2510.023,,,1.38641,1636.003,1.38641,1633.701,,,,,,,1.38641,2143.948,,,1.38641,1274.465,,,1.38641,383.790,1.38641,5015.965,1.38641,8116.707,1.38641,2853.633,1.38641,1223.533,1.38641,2765.074,1.38641,12844.590,,,1.38641,2713.173,1.38641,7943.630,1.38641,2566.604,1.38641,6705.338,,,,,1.38641,1845.703,1.38641,3892.838,1.38641,4422.078,1.38641,3347.761,,,,,1.38641,379.047,,,,,,,1.38641,3015.368,,,,,1.38641,8281.618,1.38641,2525.204,1.38641,3619.728,1.38641,520.258,,,,,,,,,1.38641,2426.622,,,,,,,,,,,1.38641,5406.859
,,,,,,1.41865,1135.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41865,1914.187,,,1.41865,2780.121,1.41865,469.920,,,1.41865,5511.157,,,,,,,1.41865,3413.158,,,1.41865,277.718,1.41865,2085.614,,,1.41865,810.698,1.41865,1942.883,,,,,,,,,,,1.41865,1561.877,,,1.41865,165.228,1.41865,4729.229,1.41865,7451.444,1.41865,2804.871,1.41865,1478.634,1.41865,2503.436,1.41865,13633.036,,,1.41865,3351.804,1.41865,7226.890,1.41865,3265.961,1.41865,5952.111,,,,,1.41865,1555.354,1.41865,3160.760,1.41865,4819.854,1.41865,4430.323,,,,,1.41865,832.516,,,,,,,1.41865,3065.373,,,,,1.41865,7175.447,1.41865,3099.364,1.41865,3093.191,1.41865,1346.148,,,,,,,,,1.41865,2250.268,,,,,,,,,,,1.41865,4122.961
,,,,,,1.45089,541.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45089,2153.467,,,1.45089,3149.534,1.45089,977.371,,,1.45089,5218.134,,,,,,,1.45089,2603.893,,,,,1.45089,1956.821,,,1.45089,375.789,,,,,,,,,,,,,1.45089,1744.715,,,1.45089,147.854,,,1.45089,6862.513,1.45089,2803.689,1.45089,1707.957,1.45089,2355.736,1.45089,13475.589,,,1.45089,3914.288,1.45089,6352.231,1.45089,4157.201,1.45089,5357.536,,,,,1.45089,1043.617,1.45089,2178.316,1.45089,5100.569,1.45089,5374.557,,,,,1.45089,1749.870,,,,,,,,,,,,,1.45089,5633.422,1.45089,3574.592,1.45089,2236.030,1.45089,2671.572,,,,,,,,,1.45089,2019.824,,,,,,,,,,,1.45089,2965.919
,,,,,,1.48313,265.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48313,2449.878,,,1.48313,3130.019,1.48313,2040.017,,,1.48313,4660.334,,,,,,,,,,,,,,,,,1.48313,283.081,,,,,,,,,,,,,,,,,,,,,1.48313,6364.392,1.48313,2986.984,1.48313,1894.905,1.48313,2432.956,1.48313,12297.146,,,1.48313,4346.119,1.48313,5293.637,1.48313,4995.359,1.48313,5035.285,,,,,1.48313,608.707,,,1.48313,5171.619,1.48313,5845.421,,,,,1.48313,3041.458,,,,,,,,,,,,,1.48313,4078.961,1.48313,3493.574,1.48313,1329.579,,,,,,,,,,,1.48313,1621.963,,,,,,,,,,,1.48313,1982.615
