Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86
0.83829,700.920,0.83829,508.393,0.83829,7508.598,0.83829,1448.143,0.83829,6042.817,0.838294,340.813,0.83829,1325.907,0.838294,8179.744,0.83829,1163.851,0.838294,4847.365,0.83829,1321.449,0.83829,1097.220,0.83829,646.933,0.83829,1804.642,,,,,0.838294,123.011,0.83829,4896.621,0.83829,4204.833,0.838294,1388.252,0.83829,2250.608,0.838294,306.622,0.83829,4115.594,0.838294,9495.453,0.83829,5384.177,0.83829,277.096,0.83829,2267.760,0.83829,562.912,0.83829,6575.026,0.838294,5976.641,0.83829,3519.539,0.83829,3439.564,0.83829,384.712,0.83829,5467.073,0.83829,4121.789,0.83829,5620.356,0.83829,5244.412,0.83829,3990.807,0.83829,1378.393,,,0.838294,5099.724,0.83829,5535.845,0.838294,3744.483,0.83829,1295.103,0.83829,719.804,0.83829,1720.843,0.83829,7512.872,0.83829,4759.186,0.83829,5298.881,0.83829,7296.560,0.83829,6138.284,0.83829,4283.043,0.83829,4893.201,0.83829,0.585,0.83829,2964.161,0.83829,3021.387,0.83829,8454.516,0.83829,16690.371,0.83829,8558.247,0.83829,5352.468,0.83829,787.151,0.83829,1574.169,0.83829,16033.497,0.83829,530.841,0.83829,2348.534,0.83829,1317.374,0.83829,1001.676,0.83829,454.815,0.83829,251.439,0.83829,5012.298,0.83829,3819.362,0.83829,2635.107,0.83829,57.553,0.83829,7469.517,0.83829,7685.846,0.83829,153.595,0.83829,3134.675,0.83829,4097.131,0.83829,868.283,0.838294,2803.606,0.83829,4085.004,0.838294,5883.817,0.83829,123.298,0.838294,2333.707,0.83829,6561.812,0.838294,664.907,0.83829,3809.936
0.87054,1369.798,0.87054,678.311,0.87054,7907.275,0.87054,1556.006,0.87054,6098.933,0.870536,339.163,0.87054,1427.156,0.870536,7177.300,0.87054,1219.861,,,0.87054,2323.332,0.87054,2029.296,0.87054,1281.667,0.87054,2982.198,,,,,0.870536,168.306,0.87054,6088.775,0.87054,5811.200,0.870536,3334.333,0.87054,2012.906,0.870536,558.836,0.87054,3626.864,,,0.87054,4863.741,0.87054,332.969,0.87054,3213.755,0.87054,1228.571,0.87054,5465.116,0.870536,5308.599,0.87054,4544.653,0.87054,1735.864,0.87054,990.775,0.87054,3368.662,0.87054,3903.686,0.87054,5985.169,0.87054,4460.382,0.87054,3365.070,0.87054,2176.600,,,0.870536,5216.393,0.87054,5743.504,0.870536,2495.105,0.87054,2553.860,0.87054,997.581,0.87054,855.688,0.87054,8288.856,0.87054,6453.736,0.87054,5198.891,0.87054,7666.279,0.87054,5540.505,0.87054,5460.990,0.87054,5551.045,0.87054,43.164,0.87054,4480.364,0.87054,1828.406,0.87054,15056.302,0.87054,23177.076,0.87054,3607.797,0.87054,4440.549,0.87054,1560.056,0.87054,575.016,0.87054,10728.404,0.87054,1077.318,0.87054,3313.646,0.87054,487.648,0.87054,628.829,0.87054,346.248,0.87054,734.695,0.87054,3780.090,0.87054,2836.438,0.87054,4895.250,0.87054,82.221,0.87054,7255.437,0.87054,5970.745,0.87054,699.839,0.87054,2122.529,0.87054,4949.128,0.87054,379.835,0.870536,5784.936,0.87054,2989.790,0.870536,6592.943,0.87054,159.336,0.870536,3684.235,0.87054,7297.431,0.870536,956.131,0.87054,4519.466
0.90278,1875.063,0.90278,751.887,0.90278,7680.028,0.90278,2454.320,0.90278,6162.333,0.902778,801.228,0.90278,2020.105,0.902778,5934.579,0.90278,1057.609,,,0.90278,3468.602,0.90278,3476.117,0.90278,2169.300,0.90278,4454.073,,,,,0.902778,214.070,0.90278,6575.418,0.90278,6686.733,0.902778,5659.584,0.90278,1716.016,0.902778,1254.499,0.90278,2667.116,,,0.90278,4217.451,0.90278,791.009,0.90278,3954.357,0.90278,2461.826,0.90278,3648.747,0.902778,4994.713,0.90278,5553.594,0.90278,742.018,0.90278,1887.828,0.90278,1548.805,0.90278,3953.875,0.90278,5494.851,0.90278,3158.963,0.90278,2470.691,0.90278,3252.300,,,0.902778,4663.557,0.90278,5700.428,0.902778,1139.364,0.90278,4139.006,0.90278,2217.029,0.90278,419.744,0.90278,8255.861,0.90278,8004.965,0.90278,4745.769,0.90278,7251.233,0.90278,4251.383,0.90278,6311.515,0.90278,6112.931,0.90278,428.204,0.90278,5691.518,0.90278,749.684,0.90278,20615.107,0.90278,27479.838,0.90278,1253.812,0.90278,3230.881,0.90278,2821.417,0.90278,78.228,0.90278,5575.198,0.90278,1839.706,0.90278,4515.252,0.90278,133.100,0.90278,301.701,0.90278,243.963,0.90278,1554.620,0.90278,2607.654,0.90278,1582.278,0.90278,7169.508,0.90278,216.887,0.90278,6533.905,0.90278,3725.132,0.90278,2275.343,0.90278,955.242,0.90278,5644.224,0.90278,312.547,0.902778,8400.469,0.90278,1687.971,0.902778,6576.175,0.90278,175.988,0.902778,5068.858,0.90278,7296.000,0.902778,1806.966,0.90278,5192.345
0.93502,1908.260,0.93502,720.208,0.93502,7005.169,0.93502,4055.497,0.93502,6225.317,0.935020,2043.516,0.93502,3198.695,0.935020,5109.482,0.93502,1022.546,,,0.93502,4426.014,0.93502,5040.160,0.93502,3360.900,0.93502,5746.709,,,,,0.935020,182.971,0.93502,6493.410,0.93502,6430.700,0.935020,7660.062,0.93502,1383.429,0.935020,2466.869,0.93502,1569.247,,,0.93502,3265.358,0.93502,2024.855,0.93502,4397.330,0.93502,3916.477,0.93502,1772.255,0.935020,4701.199,0.93502,6255.146,0.93502,204.128,0.93502,2709.506,0.93502,496.381,0.93502,4062.430,0.93502,4178.325,0.93502,1576.890,0.93502,1662.565,0.93502,4646.860,,,0.935020,3719.957,0.93502,5337.172,,,0.93502,5530.067,0.93502,4135.292,0.93502,549.611,0.93502,7453.560,0.93502,9173.209,0.93502,3689.596,0.93502,6516.975,0.93502,2564.307,0.93502,6977.124,0.93502,6395.446,0.93502,1307.780,0.93502,6017.059,0.93502,542.291,0.93502,22497.732,0.93502,28320.088,0.93502,623.612,0.93502,1981.377,0.93502,4245.551,0.93502,63.671,0.93502,2731.461,0.93502,2315.140,0.93502,5805.515,0.93502,170.943,0.93502,110.470,0.93502,134.031,0.93502,2420.431,0.93502,1688.248,0.93502,595.489,0.93502,8855.574,0.93502,456.035,0.93502,5237.821,0.93502,1646.293,0.93502,4434.986,0.93502,450.456,0.93502,5971.416,0.93502,353.321,0.935020,9418.593,0.93502,502.073,0.935020,6124.572,0.93502,149.523,0.935020,5964.162,0.93502,6674.614,0.935020,3508.191,0.93502,5506.329
0.96726,1555.097,0.96726,685.359,0.96726,6159.514,0.96726,6047.605,0.96726,6293.900,0.967262,3842.961,0.96726,4872.721,,,0.96726,1318.426,,,0.96726,5002.767,0.96726,6213.091,0.96726,4680.117,0.96726,6257.984,,,,,,,0.96726,6094.837,0.96726,5127.367,,,0.96726,1056.464,,,0.96726,865.216,,,0.96726,2091.729,0.96726,3802.327,0.96726,4501.095,0.96726,5252.092,0.96726,584.941,0.967262,4399.312,0.96726,6340.124,0.96726,138.122,0.96726,3308.625,0.96726,339.965,0.96726,3786.749,0.96726,2586.930,0.96726,354.276,0.96726,1365.892,0.96726,6125.661,,,0.967262,2859.561,0.96726,4685.647,,,0.96726,6272.443,0.96726,6140.937,0.96726,1409.050,0.96726,5735.955,0.96726,9616.533,0.96726,2214.789,0.96726,5965.600,0.96726,1053.070,0.96726,7475.539,0.96726,6106.122,0.96726,2437.044,0.96726,5222.871,0.96726,1378.247,0.96726,20177.744,0.96726,25334.021,0.96726,680.562,0.96726,995.597,0.96726,5425.280,0.96726,290.304,0.96726,3463.798,0.96726,2186.466,0.96726,6879.625,0.96726,452.093,0.96726,41.730,0.96726,67.755,0.96726,3258.080,0.96726,915.213,0.96726,101.781,0.96726,9566.019,0.96726,866.941,0.96726,3566.643,0.96726,364.177,0.96726,6397.389,0.96726,286.043,0.96726,5870.942,0.96726,287.757,0.967262,8771.169,0.96726,61.917,0.967262,5541.558,0.96726,141.959,0.967262,6086.980,0.96726,5845.800,0.967262,5814.404,0.96726,4925.416
0.99950,1369.961,0.99950,677.096,0.99950,5340.233,0.99950,7883.015,0.99950,6369.583,0.999504,5581.029,0.99950,6657.151,,,0.99950,2127.510,,,0.99950,5360.514,0.99950,6634.306,0.99950,5638.817,0.99950,5775.159,,,,,,,0.99950,5477.458,0.99950,3324.367,,,0.99950,882.035,,,0.99950,919.810,,,0.99950,1156.011,0.99950,5757.340,0.99950,4229.499,0.99950,6115.407,0.99950,194.117,,,0.99950,5668.794,0.99950,397.895,0.99950,3860.918,0.99950,1079.686,0.99950,2943.925,0.99950,1279.836,0.99950,25.686,0.99950,1726.378,0.99950,7193.090,,,,,0.99950,3789.865,,,0.99950,6459.859,0.99950,7558.770,0.99950,2283.004,0.99950,3473.222,0.99950,8971.290,0.99950,833.149,0.99950,5694.742,0.99950,278.711,0.99950,7537.977,0.99950,5109.691,0.99950,3653.133,0.99950,3672.959,0.99950,2755.459,0.99950,15094.989,0.99950,19379.670,0.99950,756.262,0.99950,429.072,0.99950,5944.985,0.99950,781.302,0.99950,7551.798,0.99950,1460.754,0.99950,7444.504,0.99950,975.549,0.99950,40.884,0.99950,62.032,0.99950,4046.385,0.99950,336.174,0.99950,1.567,0.99950,9267.778,0.99950,1610.844,0.99950,2059.677,0.99950,164.335,0.99950,7641.079,0.99950,165.536,0.99950,5594.603,0.99950,199.551,0.999504,7449.833,0.99950,116.958,0.999504,5203.337,0.99950,155.605,0.999504,5657.311,0.99950,5127.614,,,0.99950,3377.780
1.03175,1966.651,1.03175,645.526,1.03175,4658.807,1.03175,9208.862,1.03175,6477.233,,,1.03175,8004.013,,,1.03175,3448.879,,,1.03175,5684.602,1.03175,6339.659,1.03175,5720.483,1.03175,4423.108,,,,,,,1.03175,4588.612,1.03175,1700.017,,,1.03175,1017.445,,,1.03175,1729.923,,,1.03175,1002.900,1.03175,7469.808,1.03175,3577.703,1.03175,6208.458,1.03175,84.940,,,1.03175,4486.232,1.03175,1327.978,1.03175,4583.068,1.03175,2563.689,1.03175,1853.349,1.03175,517.647,1.03175,274.891,1.03175,2522.587,1.03175,7416.793,,,,,1.03175,2698.318,,,1.03175,6210.339,1.03175,8177.793,1.03175,2829.165,1.03175,1360.373,1.03175,7145.104,1.03175,152.491,1.03175,5419.762,1.03175,85.039,1.03175,6935.860,1.03175,3601.417,1.03175,4652.552,1.03175,2023.992,1.03175,3937.361,1.03175,9467.954,1.03175,12346.985,1.03175,779.669,1.03175,180.639,1.03175,5606.324,1.03175,1629.641,1.03175,13233.683,1.03175,681.599,1.03175,7339.267,1.03175,1717.347,1.03175,100.032,1.03175,109.400,1.03175,4743.697,1.03175,63.811,1.03175,1.081,1.03175,8128.975,1.03175,2552.656,1.03175,1045.957,1.03175,976.562,1.03175,8077.642,1.03175,127.340,1.03175,5464.744,1.03175,252.914,1.031746,6504.816,1.03175,798.528,1.031746,4832.643,1.03175,201.419,1.031746,5117.486,1.03175,4657.477,,,1.03175,1555.351
1.06399,3538.967,1.06399,535.560,1.06399,4029.924,1.06399,9974.178,1.06399,6683.850,,,1.06399,8429.616,,,1.06399,5084.289,,,1.06399,5986.612,1.06399,5819.655,1.06399,4791.867,1.06399,2774.056,,,,,,,1.06399,3442.160,1.06399,713.800,,,1.06399,1631.649,,,1.06399,2891.015,,,1.06399,1881.387,1.06399,8595.998,1.06399,2628.079,1.06399,5390.635,1.06399,83.321,,,1.06399,3055.609,1.06399,3138.092,1.06399,5526.813,1.06399,4345.229,1.06399,1019.480,1.06399,412.510,1.06399,1331.312,1.06399,3321.048,1.06399,6753.575,,,,,1.06399,1637.315,,,1.06399,5661.222,1.06399,8219.430,1.06399,3134.027,1.06399,237.804,1.06399,4540.559,1.06399,91.727,1.06399,4726.333,1.06399,260.344,1.06399,5601.378,1.06399,2019.187,1.06399,5289.972,1.06399,892.776,1.06399,4561.062,1.06399,5031.386,1.06399,6283.883,1.06399,873.446,1.06399,57.696,1.06399,4665.695,1.06399,2644.348,1.06399,17936.213,1.06399,244.846,1.06399,6708.553,1.06399,2614.962,1.06399,166.534,1.06399,324.121,1.06399,5195.068,1.06399,3.564,1.06399,61.891,1.06399,6354.987,1.06399,3362.940,1.06399,1025.448,1.06399,2566.792,1.06399,7858.880,1.06399,143.899,1.06399,5484.657,1.06399,1048.741,,,1.06399,2109.808,,,1.06399,287.038,,,1.06399,4374.084,,,1.06399,417.367
1.09623,5751.104,1.09623,334.682,1.09623,3252.177,1.09623,10182.116,,,,,1.09623,7687.947,,,1.09623,6799.839,,,1.09623,6168.608,1.09623,5632.663,1.09623,3268.767,1.09623,1414.856,,,,,,,1.09623,2250.665,1.09623,228.833,,,1.09623,2751.462,,,1.09623,3859.425,,,1.09623,3414.154,1.09623,8937.930,1.09623,1547.013,1.09623,3861.759,1.09623,107.686,,,1.09623,1729.391,1.09623,5608.972,1.09623,6309.339,1.09623,5881.968,1.09623,638.628,1.09623,650.798,1.09623,2863.925,1.09623,3832.047,1.09623,5727.198,,,,,1.09623,717.176,,,1.09623,4839.715,,,1.09623,3474.276,1.09623,76.658,1.09623,2030.173,1.09623,603.432,1.09623,3407.364,1.09623,841.885,1.09623,3835.050,1.09623,860.661,1.09623,5610.483,1.09623,432.536,1.09623,4815.225,1.09623,2440.341,1.09623,2559.904,1.09623,1004.764,1.09623,156.830,1.09623,3548.785,1.09623,3723.585,1.09623,19867.348,1.09623,214.073,1.09623,5982.163,1.09623,3557.141,1.09623,176.959,1.09623,1007.185,1.09623,5369.771,1.09623,43.491,,,1.09623,4225.271,1.09623,3591.654,1.09623,2092.789,1.09623,4434.536,1.09623,7081.628,1.09623,298.984,1.09623,5359.626,1.09623,2584.804,,,1.09623,3472.560,,,1.09623,383.899,,,1.09623,4126.899,,,1.09623,354.803
1.12847,7920.875,1.12847,117.034,1.12847,2305.451,1.12847,9798.694,,,,,,,,,1.12847,8051.313,,,,,,,1.12847,1854.833,,,,,,,,,1.12847,1573.748,1.12847,8.633,,,1.12847,4179.022,,,1.12847,4489.117,,,1.12847,4869.564,1.12847,8371.771,1.12847,606.549,1.12847,2139.600,1.12847,122.580,,,1.12847,805.565,1.12847,8300.710,1.12847,6577.152,1.12847,6804.485,1.12847,533.796,1.12847,899.793,1.12847,4070.746,1.12847,4126.222,1.12847,5152.091,,,,,1.12847,180.513,,,1.12847,3699.955,,,1.12847,4007.824,1.12847,84.790,1.12847,552.862,1.12847,2018.469,1.12847,1838.663,1.12847,1755.730,1.12847,2131.173,1.12847,281.492,1.12847,5839.003,1.12847,304.098,1.12847,5153.455,1.12847,1399.835,1.12847,672.586,1.12847,998.911,1.12847,768.233,1.12847,2624.189,1.12847,4770.345,1.12847,18757.551,1.12847,544.010,1.12847,5553.016,1.12847,4341.789,1.12847,118.823,1.12847,2160.278,1.12847,5221.528,1.12847,193.557,,,1.12847,2180.380,1.12847,3039.616,1.12847,3806.646,1.12847,5929.434,1.12847,5752.999,1.12847,1023.151,1.12847,4947.623,1.12847,4274.079,,,1.12847,4483.288,,,1.12847,418.256,,,,,,,1.12847,557.932
1.16071,9535.715,1.16071,7.875,,,1.16071,8801.028,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16071,1993.816,1.16071,0.000,,,1.16071,5416.322,,,1.16071,4890.546,,,1.16071,5853.821,1.16071,6851.453,,,1.16071,849.250,1.16071,167.287,,,1.16071,327.813,1.16071,10734.951,1.16071,5967.283,1.16071,7173.055,1.16071,497.058,1.16071,1063.697,1.16071,4630.823,1.16071,4512.735,,,,,,,1.16071,108.349,,,1.16071,2447.104,,,1.16071,4638.977,1.16071,97.023,1.16071,74.162,1.16071,3670.010,1.16071,623.037,1.16071,2808.176,1.16071,898.071,1.16071,96.749,1.16071,5966.220,1.16071,164.145,1.16071,5765.352,1.16071,1282.093,1.16071,11.472,1.16071,809.092,1.16071,1745.902,1.16071,2087.644,1.16071,5664.330,1.16071,15428.123,1.16071,1498.435,1.16071,5434.449,1.16071,4770.389,1.16071,39.181,1.16071,3450.957,1.16071,4800.058,1.16071,276.233,,,1.16071,784.563,1.16071,1917.810,1.16071,5679.586,1.16071,6735.587,1.16071,4011.926,1.16071,2299.424,1.16071,4562.868,1.16071,5543.252,,,1.16071,5151.638,,,1.16071,332.797,,,,,,,1.16071,753.054
1.19296,10419.438,1.19296,0.000,,,1.19296,7232.296,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19296,3326.024,1.19296,7.400,,,1.19296,6145.799,,,1.19296,5421.879,,,1.19296,6592.946,1.19296,4624.912,,,1.19296,309.800,1.19296,209.612,,,1.19296,241.735,1.19296,12300.214,1.19296,4653.592,1.19296,7230.916,1.19296,450.021,1.19296,1050.321,1.19296,4755.811,1.19296,5038.195,,,,,,,1.19296,181.223,,,1.19296,1296.261,,,1.19296,5035.286,1.19296,81.523,1.19296,22.807,1.19296,4861.259,1.19296,181.056,1.19296,4011.130,1.19296,367.521,1.19296,79.298,1.19296,5805.634,1.19296,56.100,1.19296,6337.178,1.19296,1560.322,1.19296,26.999,1.19296,546.975,1.19296,2742.030,1.19296,1773.469,1.19296,6179.495,1.19296,11016.720,1.19296,2996.720,1.19296,5348.442,1.19296,4701.312,1.19296,5.351,1.19296,4558.547,1.19296,4183.005,1.19296,274.328,,,1.19296,346.364,1.19296,937.168,1.19296,7280.621,1.19296,6987.460,1.19296,2246.259,1.19296,3583.680,1.19296,4542.999,1.19296,6148.385,,,1.19296,5598.210,,,1.19296,165.986,,,,,,,1.19296,982.903
1.22520,10535.165,1.22520,0.182,,,1.22520,5321.338,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22520,4840.631,1.22520,10.000,,,1.22520,6213.983,,,1.22520,6241.092,,,1.22520,7462.959,1.22520,2387.399,,,1.22520,217.644,1.22520,220.706,,,1.22520,342.604,1.22520,12544.614,1.22520,3053.486,1.22520,7027.899,1.22520,450.736,1.22520,986.648,1.22520,4987.688,1.22520,5313.461,,,,,,,1.22520,265.255,,,1.22520,543.770,,,1.22520,4814.334,1.22520,77.203,1.22520,50.211,1.22520,5364.829,1.22520,511.055,1.22520,5269.662,1.22520,325.873,1.22520,93.148,1.22520,5049.288,1.22520,7.791,1.22520,6379.322,1.22520,1842.128,,,1.22520,383.196,1.22520,3575.381,1.22520,1480.651,1.22520,6037.836,1.22520,6663.126,1.22520,4729.421,1.22520,5079.961,1.22520,4113.239,,,1.22520,5191.838,1.22520,3580.627,1.22520,232.913,,,1.22520,315.807,1.22520,424.235,1.22520,8318.393,1.22520,7047.799,1.22520,925.694,1.22520,4507.113,1.22520,4872.470,1.22520,6214.793,,,1.22520,6105.639,,,1.22520,33.289,,,,,,,1.22520,1287.371
1.25744,10250.903,,,,,1.25744,3439.486,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25744,5968.682,1.25744,37.967,,,1.25744,5770.294,,,1.25744,7025.706,,,1.25744,8461.732,1.25744,865.743,,,1.25744,260.563,1.25744,238.652,,,1.25744,378.101,1.25744,11392.927,,,1.25744,6592.677,1.25744,505.760,1.25744,987.383,1.25744,5664.396,1.25744,4900.666,,,,,,,1.25744,320.500,,,1.25744,270.000,,,1.25744,3845.591,1.25744,98.764,1.25744,40.705,1.25744,5352.004,1.25744,1426.903,1.25744,6448.953,1.25744,466.941,1.25744,91.569,1.25744,3687.128,1.25744,0.000,1.25744,5648.744,1.25744,1889.874,,,1.25744,307.368,1.25744,4092.412,1.25744,1085.069,1.25744,5114.223,1.25744,3386.992,1.25744,6261.868,1.25744,4730.944,1.25744,3169.403,,,1.25744,5231.108,1.25744,3104.932,1.25744,174.034,,,1.25744,304.258,1.25744,150.521,1.25744,8794.486,1.25744,7084.361,1.25744,250.521,1.25744,4878.222,,,1.25744,5898.878,,,1.25744,6793.206,,,1.25744,0.470,,,,,,,1.25744,1643.917
1.28968,9827.009,,,,,1.28968,1940.388,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28968,6431.948,,,,,1.28968,5047.067,,,1.28968,7119.812,,,1.28968,8894.402,1.28968,274.607,,,1.28968,259.718,1.28968,228.856,,,1.28968,287.618,1.28968,9081.088,,,1.28968,5598.851,1.28968,530.583,1.28968,968.058,1.28968,6503.056,1.28968,3746.543,,,,,,,1.28968,278.566,,,1.28968,244.775,,,1.28968,2419.017,1.28968,99.010,1.28968,23.697,1.28968,5395.816,1.28968,2838.674,1.28968,7409.980,1.28968,586.153,1.28968,86.275,1.28968,2075.860,1.28968,0.000,1.28968,4332.066,1.28968,1663.890,,,1.28968,282.749,1.28968,4439.646,1.28968,748.403,1.28968,3685.785,1.28968,1571.145,,,,,1.28968,2099.430,,,1.28968,4689.121,,,1.28968,127.159,,,,,1.28968,70.613,1.28968,8720.658,1.28968,6849.094,1.28968,41.537,,,,,1.28968,5347.749,,,1.28968,7358.508,,,,,,,,,,,1.28968,1898.235
1.32192,9827.001,,,,,1.32192,977.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32192,6118.692,,,1.32192,8055.622,1.32192,279.124,,,1.32192,204.587,1.32192,189.220,,,1.32192,171.456,1.32192,6193.545,,,1.32192,4170.829,1.32192,464.186,1.32192,883.221,1.32192,6782.592,1.32192,2293.931,,,,,,,1.32192,193.987,,,1.32192,286.714,,,1.32192,1081.535,1.32192,60.771,1.32192,15.420,1.32192,5779.295,1.32192,4318.074,1.32192,7806.843,1.32192,593.218,1.32192,117.994,1.32192,813.910,1.32192,0.000,1.32192,2873.801,1.32192,1291.912,,,1.32192,233.021,1.32192,4795.360,1.32192,548.898,1.32192,2253.969,1.32192,899.297,,,,,1.32192,1170.109,,,,,,,1.32192,194.424,,,,,1.32192,76.539,1.32192,8240.930,1.32192,5922.293,1.32192,19.663,,,,,,,,,1.32192,7443.534,,,,,,,,,,,1.32192,1946.430
1.35417,10253.060,,,,,1.35417,531.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35417,4211.902,,,1.35417,6020.446,1.35417,447.492,,,1.35417,147.191,1.35417,125.103,,,1.35417,110.395,1.35417,3466.392,,,1.35417,2653.348,1.35417,324.937,1.35417,754.346,1.35417,5911.313,1.35417,1160.803,,,,,,,1.35417,119.312,,,1.35417,272.107,,,1.35417,341.789,1.35417,18.157,1.35417,7.527,1.35417,6312.601,1.35417,5291.773,1.35417,7640.528,1.35417,496.897,1.35417,184.619,1.35417,238.349,1.35417,0.000,1.35417,1668.333,1.35417,951.813,,,1.35417,105.988,1.35417,5288.511,1.35417,431.782,1.35417,1269.857,1.35417,902.478,,,,,1.35417,561.549,,,,,,,1.35417,574.920,,,,,1.35417,99.243,1.35417,7582.213,1.35417,4234.672,1.35417,13.103,,,,,,,,,1.35417,6744.167,,,,,,,,,,,1.35417,1824.374
1.38641,10847.427,,,,,1.38641,392.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38641,2218.611,,,1.38641,3649.253,1.38641,617.031,,,1.38641,152.559,,,,,,,1.38641,1466.778,,,1.38641,1407.267,1.38641,203.999,,,1.38641,4103.119,1.38641,450.217,,,,,,,1.38641,63.465,,,1.38641,204.569,,,1.38641,245.057,1.38641,9.659,1.38641,4.905,1.38641,6304.293,1.38641,5675.408,1.38641,7074.058,1.38641,363.610,,,1.38641,165.843,1.38641,0.000,1.38641,910.667,1.38641,791.097,,,,,1.38641,5732.953,1.38641,439.665,1.38641,747.343,1.38641,1073.604,,,,,1.38641,330.711,,,,,,,1.38641,1393.752,,,,,1.38641,179.907,1.38641,6939.878,1.38641,2303.973,1.38641,1.594,,,,,,,,,1.38641,5356.410,,,,,,,,,,,1.38641,1622.497
,,,,,,1.41865,344.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41865,889.807,,,1.41865,1832.195,1.41865,758.599,,,1.41865,236.579,,,,,,,1.41865,478.922,,,1.41865,605.871,1.41865,134.679,,,1.41865,2055.274,1.41865,110.375,,,,,,,,,,,1.41865,135.317,,,1.41865,276.844,1.41865,177.196,1.41865,0.973,1.41865,5292.111,1.41865,5654.723,1.41865,6261.229,1.41865,290.023,,,1.41865,260.997,1.41865,0.000,1.41865,554.830,1.41865,761.473,,,,,1.41865,5804.982,1.41865,591.181,1.41865,568.983,1.41865,1100.368,,,,,1.41865,287.713,,,,,,,1.41865,2190.625,,,,,1.41865,584.560,1.41865,6429.837,1.41865,867.674,1.41865,0.033,,,,,,,,,1.41865,3660.742,,,,,,,,,,,1.41865,1443.903
,,,,,,1.45089,222.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45089,382.359,,,1.45089,921.176,1.45089,875.722,,,1.45089,314.316,,,,,,,1.45089,185.725,,,,,1.45089,79.772,,,1.45089,628.943,,,,,,,,,,,,,1.45089,118.980,,,1.45089,276.893,,,1.45089,0.000,1.45089,3501.325,1.45089,5650.170,1.45089,5392.686,1.45089,266.650,,,1.45089,314.364,1.45089,17.781,1.45089,438.699,1.45089,752.833,,,,,1.45089,5219.867,1.45089,1236.529,1.45089,685.949,1.45089,962.240,,,,,1.45089,243.184,,,,,,,,,,,,,1.45089,1793.431,1.45089,5851.450,1.45089,184.275,1.45089,22.465,,,,,,,,,1.45089,2136.879,,,,,,,,,,,1.45089,1383.544
,,,,,,1.48313,117.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48313,283.091,,,1.48313,573.279,1.48313,924.438,,,1.48313,420.373,,,,,,,,,,,,,,,,,1.48313,173.735,,,,,,,,,,,,,,,,,,,,,1.48313,0.000,1.48313,1776.939,1.48313,5825.205,1.48313,4532.653,1.48313,246.401,,,1.48313,278.023,1.48313,31.783,1.48313,421.785,1.48313,701.498,,,,,1.48313,4090.227,,,1.48313,1132.483,1.48313,736.930,,,,,1.48313,184.312,,,,,,,,,,,,,1.48313,3929.002,1.48313,4905.359,1.48313,51.042,,,,,,,,,,,1.48313,1102.122,,,,,,,,,,,1.48313,1351.396
,,,,,,1.51538,63.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51538,271.257,,,1.51538,419.248,1.51538,872.668,,,1.51538,671.907,,,,,,,,,,,,,,,,,1.51538,130.203,,,,,,,,,,,,,,,,,,,,,1.51538,0.000,1.51538,828.714,1.51538,6022.664,1.51538,3623.400,1.51538,238.897,,,1.51538,220.084,,,1.51538,427.926,1.51538,610.767,,,,,1.51538,2779.417,,,1.51538,1678.250,1.51538,483.857,,,,,1.51538,151.727,,,,,,,,,,,,,,,1.51538,3551.107,,,,,,,,,,,,,1.51538,610.280,,,,,,,,,,,1.51538,1213.236
